# x,y,z,concentration,mass,chi2
1.410035196423177695e+02,1.409725378278472760e+02,0.000000000000000000e+00,3.090221316318195299e+00,4.456768658498259375e+14,3.833577873557329440e+03
2.400707944809183800e+02,2.155082999410943501e+02,0.000000000000000000e+00,3.257060303158286985e+00,2.383199414017151250e+14,3.852761519932064402e+03
1.300037601387265624e+02,2.628456323116082558e+02,0.000000000000000000e+00,3.970445243735073237e+00,2.255231855174633984e+13,3.862216830580282021e+03
