# x,y,z,concentration,mass,chi2
-6.254762709242299934e+00,9.366090532816963332e+01,0.000000000000000000e+00,2.183996393487130483e+00,2.776617958076222400e+16,8.626690464991663248e+03
1.130988533272067400e+02,1.352557145229039577e+02,0.000000000000000000e+00,2.273536594697914914e+00,1.720987241563579800e+16,8.573517180593298690e+03
