# x,y,z,concentration,mass,chi2
7.823250629008170165e+01,4.208389977042774177e+01,0.000000000000000000e+00,2.589591831319136617e+00,3.654340325249242000e+15,6.846144378000834877e+03
1.949450952576581813e+02,1.098285492084494024e+02,0.000000000000000000e+00,2.246809655063418010e+00,1.981146308438845200e+16,8.056235791520975908e+03
1.257477693981146416e+01,8.540976236315113113e+01,0.000000000000000000e+00,2.333395544248544340e+00,1.263035520462129400e+16,7.974415296454192685e+03
4.218040215718951913e+01,4.363288372560385397e+01,0.000000000000000000e+00,2.517673054416619927e+00,5.110081827274133000e+15,7.281468662822333499e+03
6.289841512580714067e+01,1.386086814655561739e+02,0.000000000000000000e+00,2.292441089842215174e+00,1.559427996629730800e+16,8.557931102018872480e+03
1.221861626370420879e+02,8.893983122908306882e+01,0.000000000000000000e+00,2.398338154459554783e+00,9.109328624815814000e+15,7.869377924803688984e+03
9.708863523776716420e+01,1.416021765501096041e+01,0.000000000000000000e+00,2.502542545181526634e+00,5.490259623126436000e+15,7.170597481467608304e+03
