# x,y,z,concentration,mass,chi2
7.386768442705439952e+01,4.299500138973861851e+01,0.000000000000000000e+00,2.638147908347513226e+00,2.929297381549208500e+15,6.809609523606606672e+03
1.949450952576581813e+02,1.098285492084494024e+02,0.000000000000000000e+00,2.246524222906788548e+00,1.984144987155300400e+16,8.057454464703801932e+03
8.744925819656907606e+01,2.847799653172631906e+01,0.000000000000000000e+00,2.708831691093260829e+00,2.138269786348946750e+15,6.802086686047283365e+03
1.257477693981146416e+01,8.540976236315113113e+01,0.000000000000000000e+00,2.328869892086879556e+00,1.292566573267388600e+16,7.989929513821451110e+03
