x,y,e1,e2,f1,f2,g1,g2,sigs,sigf,sigg
4.007486341150894,-68.36249368936082,0.04867275131605444,-0.0011982677126290734,-0.012577769089001802,-0.014409907662285025,-0.012895753768878117,0.013804817594127286,0.1,0.01,0.02
61.152867427848065,-68.03956849211153,0.19207427934122115,-0.004790995081835192,0.0013515757629702478,0.0037690593592200465,0.0020164318190928456,-0.0028934246698255625,0.1,0.01,0.02
-22.07063859922072,-68.0687140794355,0.2324131070270957,-0.0014719258599245402,-0.014422595046180889,0.009431165777009247,0.05462090778165287,-0.0553612320443518,0.1,0.01,0.02
-62.52268153833457,-67.94649971447663,0.0,0.0,0.0028295741317322445,-0.024868925736884654,0.05873796014457486,0.016945772777492513,0.1,0.01,0.02
-8.198083851262922,-67.81254391943392,0.3612375475902654,-0.0035690694645453707,0.001032724997712671,-0.00045777364822709556,-0.007050535496011924,0.014561142890325377,0.1,0.01,0.02
31.545233206157477,-67.73525923725312,0.1606299073848413,0.003189549669909448,-0.019998001032261067,0.0026026134781840073,0.003020214165008684,-0.022389985188343745,0.1,0.01,0.02
38.66404772080473,-67.75363559119538,0.3098621286525291,0.008247262842320411,-0.014230179581945415,-0.025421052720004576,-0.029724468290585462,-0.010262951184764342,0.1,0.01,0.02
54.767670367251455,-67.77678969652459,0.13742663964124766,-0.003846280633376851,-0.016176515331395858,0.040063336416162054,0.04657830957233132,-0.016282155119447257,0.1,0.01,0.02
8.109091635623017,-67.45639801017359,0.13559990819919338,-0.0017504199192937245,-0.004590389592193265,-0.0013996953911908274,0.004781542219558759,-0.019848013536989496,0.1,0.01,0.02
-8.541039379804886,-67.18640778182248,0.19562975623101236,-0.0027075544935356013,-0.014688761306341645,-0.03608402001863893,-0.009892818353487062,-0.00047770964135890326,0.1,0.01,0.02
62.09537261401414,-67.10095702327168,0.07477883133959431,-0.0032070826962256865,-0.05326833771346809,-0.04613685143134998,-0.07498956517841501,0.07415956619384068,0.1,0.01,0.02
3.6025298312687397,-66.83544848812275,0.19818875175340844,-0.0008434582354898912,0.020342069815491845,0.007765423607126415,-0.0035930767560080294,-0.008671344265308264,0.1,0.01,0.02
10.047830409168455,-66.53693914646108,0.19762157291623178,-0.0027084564178258097,0.00010920776590557816,-0.01052843513874486,0.007406689585248716,0.009302416574009379,0.1,0.01,0.02
17.706478238083278,-66.5610395023995,0.09314847097605039,-0.0017241026355850637,0.010342477673188485,-0.0014162703248057022,0.01122732750746961,0.02015181211727178,0.1,0.01,0.02
-63.60628932588002,-66.82244062243433,0.136960102052542,0.006511437570306999,-0.052974514190705174,0.023902908315330613,-0.07007144316220021,-0.031016482980954607,0.1,0.01,0.02
25.22775135191435,-66.52386368450705,0.1647895044923647,0.0007765615962328426,-0.005610662922437646,-0.0028352642807099185,0.007586514275190621,-0.004798849505939134,0.1,0.01,0.02
-18.875270454791554,-66.01623317146979,0.06528154075214292,0.0002955514562538784,-0.050678843057084366,-0.008814072519729762,0.06362010214946846,-0.027316659108647712,0.1,0.01,0.02
-57.50404021866832,-65.83433731575113,0.06835055890794571,-0.002209480501783206,-0.010309087407280435,-0.011778766287734041,0.004307763655024659,-0.03300330395906278,0.1,0.01,0.02
0.031154085415295185,-65.93583340182178,0.13007262326756894,-0.002847929100485705,0.041477713109341015,0.022106374355722713,0.08372482450276003,-0.07853284958726536,0.1,0.01,0.02
23.289097191427928,-65.53341320478495,0.03836983725139169,0.00047790493281910134,0.021353886237351533,0.013403296530491365,-0.019548756954208376,-0.023061926264309304,0.1,0.01,0.02
-30.24931403432352,-65.38251410046801,0.11774137528308942,0.0028221076399350497,0.029554833772662496,0.0021829822000796403,0.14995567881825866,-0.17385955370765083,0.1,0.01,0.02
-58.21697422196259,-64.65293784009195,0.06362660858465273,0.002284043342878294,-0.000375177037396147,0.0005600316223167276,0.002959250026376306,-0.004084680173838363,0.1,0.01,0.02
28.45500634073865,-64.39950811886298,0.27358544836052984,0.005249488045670976,0.0007066636203275508,0.001422447561279081,0.001995686298487625,-0.000546811369140997,0.1,0.01,0.02
6.063046245140697,-64.57104300587459,0.06914495942764264,0.00114904782970027,0.0909124226871281,0.06690696465805102,0.04026572886772302,-0.0760546318918367,0.1,0.01,0.02
-44.66654028870052,-64.42419323845186,0.03386528734312086,-0.000901180803319582,0.022469764837284967,0.03650526579285325,0.02065658426329697,-0.059726080907177896,0.1,0.01,0.02
11.779208831135122,-64.18518697839212,0.3039404186962398,-9.33848544665642e-05,0.0052916203175839656,0.0021071165804118536,0.0031267226588766453,-0.017106595617028514,0.1,0.01,0.02
-13.63576798752323,-63.94622808805627,0.09029759662449707,-0.0041107524868997805,0.000704100195485349,0.0022893715007122365,0.0005705003519861627,-0.0018762453321940237,0.1,0.01,0.02
-16.984941938971055,-63.360033837094186,0.2326656129279097,0.009477981127635881,0.007382534852742951,0.0025632807902645893,-0.020023064090519196,-0.004055246575076891,0.1,0.01,0.02
-26.261481679388886,-63.78419547675425,0.2251455175619258,-0.005408513113565887,-0.019674080450738436,0.03742686135831409,-0.06596241129431873,0.013690505343647782,0.1,0.01,0.02
36.02272054374062,-63.59169390366896,0.29473039373860493,0.0071977021294898445,0.033227597970367416,-0.04380192910837958,0.011310726281073442,-0.0077930235018227635,0.1,0.01,0.02
49.27503062694986,-63.45063288866258,0.17472176248841786,0.008088235320230088,0.008981196520848254,0.0012506289560883707,-0.008236204893060924,-0.008328443325833539,0.1,0.01,0.02
-7.272411061406885,-63.49426518473529,0.44266228990488893,-0.004913864056758941,-0.013932461562896455,-0.0038355785242005446,-0.02061647060395283,-0.010309233259527628,0.1,0.01,0.02
-4.48535553554818,-63.51501274126946,0.17637434376645936,0.0010144988036575365,-0.033629840091052125,0.05680133364666273,-0.08822166332665629,-0.00880900949721792,0.1,0.01,0.02
46.44170467408988,-63.405338613249754,0.07801727505526708,0.003101719603959711,0.010738508782551708,0.008050231010645401,-0.014982465494107897,-0.02583380738104154,0.1,0.01,0.02
44.46650262509988,-63.28165715757008,0.2398190705380577,0.010181132345527888,-0.013434939189168889,0.00786652620682321,0.0074732103005993745,0.025522505560371264,0.1,0.01,0.02
52.17736710535051,-63.173761622535,0.43385812062116536,0.012042566429704821,-0.002557749169574415,-0.008818779143541127,-0.0005645125565410009,0.003430443027305128,0.1,0.01,0.02
64.79292257006406,-63.17261377443371,0.27381653256600985,0.00798319181510849,0.03154744659429385,-0.03030278573761821,0.0006111526487156925,-0.04082388129792914,0.1,0.01,0.02
69.7166833045643,-62.9928263873663,0.4079949687092606,-0.015256568717329862,-0.006037026049604508,0.014489217351149379,-0.015912341992879473,0.0065363291277134045,0.1,0.01,0.02
-61.742520863666,-63.087587924523696,0.0,-0.0,4.777197379485232e-06,0.0017146615680203297,-0.04056703324654841,-0.02647971800706362,0.1,0.01,0.02
-0.4690120901781256,-62.556964608344785,0.27880013832289263,-0.004843101592593161,0.016233165530049047,-0.0020064354528512426,0.0036334313378071914,-0.029807591683152886,0.1,0.01,0.02
43.75147448339109,-62.14417244937553,0.12901322738354995,-0.0070495275118251915,-0.003076977315470467,0.0034621871874252075,-0.005122091881794768,-0.010689705114499003,0.1,0.01,0.02
-17.330227980044178,-61.80625867285066,0.033289483332032015,0.000912853884794496,-0.015516370360050318,-0.014049705520702177,-0.0012981797737469953,0.010515750753710234,0.1,0.01,0.02
27.166891014540255,-61.601571591661,0.3095751538667886,0.0033978639753397205,0.005672602014199446,0.0024249032931713444,-0.001441568170646143,0.010304313858801484,0.1,0.01,0.02
51.1535330942186,-61.74676956501132,0.02944348867592818,0.0015149818446371626,-0.021070464485310254,-0.09905740595031151,0.05781792427042823,0.00125225978329499,0.1,0.01,0.02
-39.37114403488262,-61.1055695654527,0.40365314361141735,-0.014553405925815097,-0.01097256904452686,0.0016932906255991767,-0.031232538151686508,-0.027739619566017136,0.1,0.01,0.02
16.852521129801744,-61.079784439834896,0.10274646752134185,-0.004449281376463533,0.00661156411046644,0.03337667327855428,0.03388498932574888,-0.043865450700530405,0.1,0.01,0.02
65.87958981378475,-60.39690528683932,0.0765299333838111,0.0039204640886257745,-0.004443128625971326,0.0062358838447110505,-0.002419976772783517,-0.00377886166650853,0.1,0.01,0.02
-63.76608017069035,-60.84313307370384,0.05277545561491077,0.0033797593984303117,-0.02997083655362968,-0.0068798995657859624,-0.08035938531761716,-0.040400526660796056,0.1,0.01,0.02
-50.75354551786157,-60.700554877109454,0.0484600072077403,0.0006119013009642178,-0.014857780246548416,-3.36951273047332e-05,0.01964993746242389,-0.0030465438050352473,0.1,0.01,0.02
-15.199271728318173,-60.301643839081336,0.0068120961963714895,-5.939452048558325e-05,0.002311927577317133,0.001276065140150977,0.0010939029127313878,-0.0003458439956049972,0.1,0.01,0.02
-12.269331098806646,-60.74882081726954,0.9552632041347957,-0.0014581653399505059,-0.0024206158958266326,-0.02080740664693714,-0.012586987108471386,-0.1396815370469062,0.1,0.01,0.02
-42.447037205415256,-60.59125078115818,0.4519646386030639,-0.016476208560028235,-0.02266725902411311,0.0142513180249178,-0.002607159761338417,-0.011505362802074388,0.1,0.01,0.02
-46.83287292983343,-60.6747553425995,0.0066698191284226835,0.0001295411438879982,-0.016236196361999383,-0.055661882802566044,0.057994379199291006,-0.024466410031977602,0.1,0.01,0.02
-34.471987411907115,-60.61285406537712,0.4207682079334902,-0.013857294242304169,-0.021822180229303944,-0.03934576222434136,-0.021620754409076785,-0.04103839045340682,0.1,0.01,0.02
33.6276800696409,-60.600589799725554,0.0,-0.0,-0.015028781751686902,-0.008419640849306697,-0.01707594134977931,-0.007376745842719013,0.1,0.01,0.02
-13.53966412038966,-60.087866940097115,0.0,0.0,0.0143287905201123,-0.0021684753477896413,0.032239877239692225,-0.035064027142327425,0.1,0.01,0.02
-2.4131672940024345,-60.28947344399947,0.2578672848432186,-0.002051942436097088,-0.03848649859768663,0.00405599986272031,-0.01375540979743766,0.02557535735488529,0.1,0.01,0.02
3.817325052111755,-60.12777072430696,0.16642227485282257,-0.0011902240132750446,-0.021608700696462424,-0.007341121305007576,-0.03244908192051557,0.008045671705207475,0.1,0.01,0.02
11.829215418642605,-59.74006011606047,0.09219780674607377,0.0016103749259282064,0.0014960667584164675,0.05069598531252957,-0.06520457772122298,0.025337688072796002,0.1,0.01,0.02
51.58091338154078,-59.56091829645072,0.2561967857060056,0.010560368771141738,0.033913417308179,0.010098869746646026,-0.024852983274172145,-0.044336666836970136,0.1,0.01,0.02
-32.84937186797161,-59.30840405391454,0.0724897292532356,-0.0014505659343844006,-0.005758076340391133,-0.006745397450356406,0.016653111873332082,0.023762800641987016,0.1,0.01,0.02
65.82605289344485,-59.28427381848015,0.09693810435612162,0.0002966411191936425,-0.027404966609193004,-0.017409680969340393,0.02563113321323495,0.04662201618966148,0.1,0.01,0.02
-33.78804416565338,-59.05152144986346,0.20274685436316778,-0.007543920589822699,-0.0022802479033112565,0.012933163219064236,0.0032067125641244347,0.01251629923174872,0.1,0.01,0.02
