ID,x ,y,f1,f2
688,222.0409809,126.4518139,0.041615388,0.032812203
689,240.7314117,124.0984417,0.141723581,0.163392023
690,228.9168608,126.8797597,-0.261052205,-0.20554931
691,243.6460854,124.0650067,-0.278742472,0.588035822
692,211.205544,124.3860077,-0.149780148,-0.244145724
693,165.2585463,131.1276868,-0.259356661,0.011546504
694,218.0749134,124.4109347,-0.812828297,0.376058107
695,23.7776894,124.1316615,-0.828157675,-0.150771813
696,98.20697303,127.2166629,0.177193154,0.263602028
697,118.9455565,125.4183003,0.048742399,0.384596372
699,75.68509431,123.6364931,-0.795686722,0.624070108
700,176.1771223,127.6528768,-0.23659406,-0.302989261
701,236.8606045,128.6784024,-0.087490147,-0.021266995
702,156.3738755,126.2419876,-0.696144626,0.291562983
704,197.5704448,126.0896908,-0.19147258,0.051419478
705,19.03619817,126.8463923,0.082771811,0.404976234
706,208.5814518,126.5353913,-0.507520141,0.088755027
707,233.2234263,128.3226817,-0.002075518,-0.056821449
708,228.3619091,125.2925493,-0.295327196,2.109946782
709,237.4495648,129.0340016,-0.02659026,0.019436716
710,56.74930712,128.713693,0.023649539,-0.016441879
711,198.5753407,130.287472,0.061203449,-1.065212429
712,55.47814051,127.8971878,-0.061041867,-0.174431312
713,80.18648014,128.1825946,-0.047577941,-0.78711002
716,230.965,133.6266638,-0.378053738,-0.527856487
717,49.14433408,132.6327955,-0.60733922,-0.553917925
719,35.13475849,133.3753898,-0.008348002,-0.012703241
720,155.6001347,129.8561959,-0.128434808,-0.187910248
721,158.4074011,131.5496044,-0.280190678,-0.501804588
722,8.835922244,131.5468385,0.632420437,-0.904076869
723,178.263284,130.2275398,-0.158331704,-0.039181305
724,201.3693939,130.9744862,-0.020099061,0.041518911
725,110.2004121,131.3632022,0.07326134,-0.22240925
726,108.4307671,130.5387831,-0.344409062,-0.094821342
727,50.72287965,133.4103506,-0.039288777,-0.058416735
728,161.8656076,130.9056875,-0.019463845,-0.020656975
729,89.55773784,130.8825717,0.404276329,-0.205055402
730,32.59658621,131.8403904,-0.179229964,-0.579469379
731,11.97907252,134.8060222,-0.504408031,-0.177495405
732,115.8662261,131.7146111,0.667330697,-0.185931778
733,224.1937904,132.5960147,-0.450425855,-0.279908942
734,247.3795546,133.5909255,-0.085031629,-0.014052953
735,24.83980862,133.327575,0.102010451,0.075997911
737,225.0916291,132.6762895,-0.109531554,-0.748888731
738,73.4843667,133.0577826,0.679962465,-0.500195049
740,29.1462277,131.8753721,1.03608905,0.551356969
741,225.3210201,132.6389844,-0.214736346,0.157593921
742,171.0388133,133.2034859,-0.006693135,0.325812445
743,172.2612811,134.7230266,0.084383309,-0.098349962
744,113.9717953,136.3919213,0.042693458,-0.076964162
745,103.4829367,135.2618904,-0.191983376,-0.543496036
746,75.33144444,133.0551608,0.117370867,0.243474062
747,12.86589437,133.2195044,0.205138488,-0.652308923
749,94.66662742,133.8291048,0.025374967,-0.379390388
750,114.8771506,134.2112093,-0.505771501,0.333554762
751,116.9217464,134.7916891,0.031157031,0.058816944
752,224.6259321,134.138728,-0.505732445,-0.412912236
753,219.9363313,131.3332191,0.094186774,0.651732829
755,174.2070005,134.7094526,1.056322945,0.887197615
756,165.7303743,135.9574795,-0.179672313,-0.695406524
759,156.166286,136.4743686,-0.093811826,0.13220521
760,110.6919491,135.6359902,0.072502238,-0.14515387
761,187.3574468,133.5927709,-0.04504652,0.791937946
762,158.2677658,136.6625811,-0.35302013,-0.07754733
763,35.43148843,135.6896257,-0.30564571,0.433554648
764,25.91664277,135.921742,-0.39617986,0.083649648
766,192.2657574,138.5899844,0.296955337,-0.278276534
768,204.0429421,138.7044577,-1.245734283,-1.150759399
769,158.103521,137.4156433,-0.067607379,0.019389341
771,191.7198058,138.0166468,-0.183527094,-0.103877634
773,34.75834131,137.9502501,0.06738876,-0.072508012
775,245.2417281,133.5157487,-0.04120763,0.965375801
776,174.8102212,136.6488555,-0.41422962,0.32728483
777,59.84233012,140.7314384,-0.090264876,0.079889096
778,171.8331142,141.2365069,-0.202294321,-0.675927174
779,76.05960007,146.3696768,-0.169936302,-0.037705711
780,223.4863719,141.2349173,-0.080393179,-0.019082174
781,197.6137059,137.8140331,-1.672757294,0.107190409
782,241.0930006,137.4640375,-0.441020389,0.909277755
784,93.15535867,139.9988783,-0.244895323,-0.299451484
785,195.4274123,143.1942945,-0.398445257,-1.509824804
787,119.4456084,139.7084026,-0.021780532,-0.695703332
788,108.8690384,139.1191865,-0.101171094,-0.079376389
789,226.2268407,140.4314663,-0.67585755,-0.600695877
790,81.33769184,140.4290823,-0.248854393,-0.06632824
791,207.1972552,139.6916325,-1.123561707,-1.164049983
792,202.2144606,140.2294246,-0.328430395,-0.29861236
796,66.07052752,140.275937,-0.388027656,-0.922306058
797,241.4998836,141.3140379,-0.535076352,-0.66046185
798,119.3801712,141.2405433,0.783568858,-1.670020191
799,214.6622984,141.1493178,-1.262588449,-0.189293436
802,58.2556372,148.5349966,-0.108409516,-0.13773556
804,109.1789879,142.580463,0.22993415,-0.272318236
806,187.9411925,141.11813,-1.352865198,0.696263313
807,33.55267004,142.1894046,0.456605912,0.891834923
808,123.8296133,143.529708,-0.021619332,-0.220179018
809,60.10062908,143.4214441,0.380179977,-0.558149927
810,154.8992624,148.2882262,-0.448123094,-1.002738928
811,211.9718,142.4171701,-0.411547023,0.87718657
812,33.88359766,143.7067183,1.895871583,-1.189011016
813,91.10869407,140.8760676,-0.152464973,0.894990577
814,216.3225036,144.0797506,-1.944588941,-0.932557737
815,130.7621156,146.51464,0.069530359,-0.126212188
816,37.51032341,144.7591816,0.521001391,-0.854547985
818,61.86995506,144.4504328,-0.744477688,0.053020406
819,223.1595262,144.1794478,0.558062514,0.452655804
820,125.0076555,144.7914006,-0.426243366,-0.235419038
821,79.03330271,143.8710792,0.757065535,0.96377298
823,263.6532116,154.041904,-0.140534071,0.020708832
824,70.31361059,142.5859005,-0.15637483,1.345953063
825,46.59915848,148.0556947,0.362764278,-0.953352844
829,201.9775384,149.1363634,-0.318346874,-1.311588174
830,57.16307671,148.0507034,-0.291062052,-0.548761218
831,125.6700421,148.4924307,0.165607,0.221994666
832,191.8209388,149.3412584,0.686805708,-0.256791201
833,38.26046193,147.1755408,-0.912669198,0.168847209
835,256.3600132,147.694715,-0.240329777,0.489245705
836,131.9880993,147.9354793,-0.292484433,-0.377669261
837,90.68027747,147.5087157,-0.184377068,0.465678172
838,99.48559999,149.0548086,0.057262563,-0.04551968
839,166.313219,152.2493901,0.261231828,-0.021814503
840,164.6646954,148.4830555,1.005410778,0.216482003
841,208.9454808,147.6381818,0.5355838,0.692016312
842,70.62880498,148.2358872,0.221416905,0.583181515
843,100.6794737,148.6500657,1.423454171,-0.5001913
845,110.4392811,147.3348182,0.65291132,-0.344907041
846,131.5890523,148.7791483,0.186807422,-0.167714924
847,125.4460709,148.7583532,-0.077425603,0.462053239
848,244.7105013,154.7987103,0.156401957,-0.087199182
850,113.7111339,149.1134072,-0.552861803,0.294365788
852,172.1025632,149.2526019,0.040275607,0.606647255
853,111.7512176,152.5989676,-0.027121233,-0.129220648
854,207.6407219,152.0943359,-0.648397277,-0.519370836
855,79.28338763,152.0740733,0.617809759,-0.4905561
856,201.9690313,151.5857789,-0.008259008,-0.264499488
857,100.2489809,151.9952394,0.025701932,0.407900036
858,264.7577545,152.8209312,-1.139893822,0.906915789
860,230.0421798,152.0462877,-1.046237184,-0.385627856
861,200.8237206,151.6165983,-0.535057556,0.099665386
862,98.17363876,152.1151141,0.13122971,0.451277472
863,26.21915198,153.6934483,0.426328904,0.079423964
866,213.9176238,152.5968484,-0.459461722,0.168631402
867,122.1581512,152.7783741,0.256346637,0.052522285
868,216.5333869,153.787793,-0.347062061,-0.914462441
870,130.827164,154.9589692,0.76518628,-0.591507755
871,244.8627906,154.508593,-0.904744126,-0.158535147
873,165.5095062,155.2642941,0.221687001,0.014961319
875,117.4685326,154.1717132,-0.013400174,0.195776554
876,195.2896264,153.643516,-0.483992062,0.111630508
877,211.655954,154.676011,0.020956743,-0.518736776
878,260.0093209,155.3212328,-0.143380438,0.769429808
879,193.1655754,156.2786771,-0.767126388,-0.579841745
880,157.7216051,155.3355641,-0.303845536,0.104682082
881,196.7527518,157.997794,0.024530674,-0.035820968
882,228.9392642,159.6582737,0.052059708,0.205901346
883,181.3763558,155.7186865,0.403369329,-0.527734554
884,223.2573722,154.9443271,0.314386422,0.388680621
885,246.3913904,157.6189954,-0.055471909,0.019800835
886,165.9139101,158.5821086,-0.070351376,-0.023431658
887,224.2174719,157.4234954,-0.777816877,-1.418433106
888,158.9500864,156.4809147,0.497633259,-0.449631333
889,166.0611864,159.9394209,0.121252656,-0.020430635
890,31.25994041,155.3228945,-0.32307425,0.926650654
892,204.2028426,167.3807687,-0.244337979,0.042984358
893,253.146201,161.2435569,-0.143264488,-0.142184354
894,162.1766853,157.7465899,-0.087821028,0.228506481
896,29.55723092,157.4072266,0.471204292,0.504349549
897,219.5411076,157.9928464,-0.113499308,-1.0580271
898,187.8584898,157.7281777,-0.29122067,-0.17815357
900,254.1227892,159.9693919,0.744058699,-0.727736034
901,199.2771084,158.8508851,-0.413410206,-0.13881581
904,41.23372851,157.8911514,-0.491822381,0.708109693
905,21.56888544,162.1994909,0.293655655,-0.142082088
906,49.54038072,168.0371568,0.020552099,-0.024497935
907,131.3840768,159.2303757,0.298610416,-0.213928321
908,188.8274064,161.0966565,-0.169428284,-0.077599037
909,241.4186677,160.9915722,-1.453263109,-1.019046555
910,175.7437067,159.7967441,-0.093077898,0.66189315
911,99.64739634,161.5825026,0.290391482,-0.516414913
912,161.140146,160.9231981,-0.162721059,-0.741028822
914,102.9365184,161.4838312,0.428388342,0.026855602
915,93.39406315,160.0488632,1.111387453,0.213577153
916,172.0678078,160.8377147,0.285092492,0.130321225
917,185.8300172,161.7937942,0.034264453,-0.296778884
918,35.45238081,160.7757206,-0.338803273,0.17539858
919,84.51962479,159.8771394,0.456951884,0.202403166
920,85.05817853,164.1205515,0.134807891,0.402739839
923,40.55925247,160.8735968,-0.363524251,0.422057317
925,75.26817447,162.7409941,0.611511059,-1.311094111
926,86.92533684,163.7012705,0.148884982,0.061555263
927,77.22714722,161.7750741,-0.008588167,-0.2215981
928,46.17318289,172.019147,0.148725673,-0.236586485
931,97.48408002,164.1400583,-1.052638307,-0.8014344
932,34.95822006,165.1556451,0.1405671,-0.326854485
933,98.52317523,163.8503101,-0.683262868,0.47733704
934,76.23244116,164.8728834,0.202406834,-0.060899066
935,210.898245,168.8776616,-0.098200325,-0.640792606
936,186.0200068,165.3325563,-0.817575169,-0.534884906
937,180.8697913,164.6847772,-0.087293281,0.298349073
938,85.56638102,164.8149195,-0.128997238,-0.197523583
939,227.93022,165.641404,-0.264738975,-0.024874559
942,23.70181558,165.8548741,-0.139676625,-0.497302914
943,37.86156702,165.2219003,0.120454178,0.019247875
944,198.2731038,168.3239815,-0.070625274,-1.65945978
945,135.0796235,168.1244181,-0.078728928,0.056926992
947,152.0213594,168.2673191,0.031131072,-0.117378066
948,101.5408032,166.0538563,0.165105395,-0.242973391
949,136.6848505,169.4006352,-0.001630194,-0.117367053
950,174.5194623,166.1793489,-0.634965953,-2.080906275
951,172.6243088,165.5822199,-0.255314946,-0.428561153
952,253.5783682,166.8441568,-0.461533324,0.029741455
953,199.3256537,166.0045944,-1.47446552,-0.651711467
954,223.1979475,170.0601622,-0.078405919,0.155642077
957,60.03609193,167.0158513,-0.032013318,0.250337006
958,87.00463928,167.2753004,-1.224369414,-0.621631524
959,87.44577938,168.1887338,0.07193106,-0.170317681
960,27.33718424,167.2897986,0.123322393,0.437167291
961,147.1973408,168.7805748,0.132901693,0.113848467
962,221.707014,167.9227468,0.872905184,-1.01169618
963,172.4273923,167.9829056,-0.061878224,0.126375818
964,143.3292329,168.722181,-0.0290238,-0.447143014
966,245.6498496,172.4818696,0.44605968,-0.267862434
967,230.7524727,168.7271152,0.302267865,-0.330335062
968,109.541981,168.4608841,0.388543676,0.51558528
971,143.8400803,172.7271848,0.197631631,-0.15287952
972,35.24125309,168.8413153,-0.449237058,0.342481957
973,196.501706,169.4378121,-0.031963872,0.056360709
974,44.46615191,169.6573366,-1.154757762,-0.060719751
975,81.92869506,170.2542204,0.147737122,-0.050434854
976,177.6338102,174.032555,0.494408032,0.800353711
977,47.10917583,171.154675,0.122563156,-0.227764643
978,63.23505786,169.8814539,-0.815357576,-0.312604567
979,159.0072522,171.2540125,0.251977561,0.109798516
980,220.6990269,171.9673427,0.33585955,-0.36533991
982,247.4132544,172.354835,-0.594053095,0.074285264
983,110.8495678,171.0092629,-0.114400517,-0.30925926
984,75.05737226,171.0321628,0.101656074,-0.104547315
985,108.2080185,172.0815472,0.420258605,-0.208056544
986,162.3282077,175.7826518,-0.068497536,-0.473187466
987,239.3549285,171.1441096,-0.130585832,-0.121933427
988,171.0020726,175.9338596,-0.040525755,0.001842387
990,72.01272547,171.514752,-1.007653542,0.003735338
991,155.5307762,172.2639611,-0.122267721,-0.031165326
992,207.9502629,173.1082599,0.037750427,-0.175234415
993,154.4364032,172.1374861,-0.139651941,0.504066593
994,55.07518537,175.1236744,0.306197269,-0.070845626
995,67.61543104,174.915874,-0.08186137,0.164043984
996,40.60647478,172.6059831,0.328296305,-0.444729068
997,128.8073875,176.418083,0.321722341,-0.11093908
998,56.37987646,174.5389923,-0.423375634,0.027566133
1000,96.36239397,173.995351,-0.289877505,-0.903297226
1001,132.8622002,175.2252248,-0.358392988,-0.53668862
1004,229.1543182,174.1430753,0.013946014,0.346942395
1005,56.050502,176.5755065,0.036290069,-0.934892314
1006,178.9718443,174.7405715,-1.054625938,-0.617679423
1007,261.2243519,175.1982665,-0.205024124,-0.333378681
1008,74.00813246,173.8097846,0.442250046,0.420756702
1009,206.4086623,175.9069007,-0.058191244,-0.112079493
1010,167.9794461,176.3663321,-0.041418316,0.116178077
1011,234.8099182,179.3039672,-0.589412714,-1.006858555
1012,127.7728772,175.0065769,0.369139428,0.360556319
1014,198.1117719,176.2333162,-0.23545278,-0.195733239
1015,153.9226264,176.0812089,0.207088094,-0.679658669
1018,125.7556651,177.1311538,-0.095058774,-0.198461253
1019,167.128182,178.3776038,1.199855531,-0.19610384
1021,201.8386534,176.432873,0.194780842,-0.506598652
1023,217.7091536,174.5333638,0.084222737,0.793445507
1025,248.9815375,173.3311447,-1.029092086,-0.366872311
1026,91.38545138,177.5758101,-0.010066563,-0.398098581
1027,92.0777096,177.3274367,-0.264765654,0.251410416
1028,106.8208143,178.3349603,-0.19700691,-0.145754493
1029,250.4681416,182.2725313,0.149619622,-0.892769683
1030,221.8820663,177.7376955,-0.115061413,0.322974317
1031,221.9068493,178.8081792,-0.467098505,0.311710037
1032,166.0167125,179.0295716,0.300835315,0.497451246
1033,144.0408444,179.0649325,-0.241988487,-0.554947191
1034,72.25171439,180.2248656,1.541471149,-0.845686116
1036,244.3313074,179.9054187,0.482645006,0.264396495
1037,37.31439751,179.8225121,0.851761805,0.338537449
1038,134.1740053,180.1549854,0.281947581,0.193643342
1039,165.8282237,180.8825648,0.251838159,-1.404374378
1041,167.5311254,179.5827828,-0.455549423,1.04671787
1042,172.4551999,180.1294938,0.692890761,0.611998692
1043,172.8277767,180.5405998,0.048813623,0.224355166
1044,162.9690091,182.7516106,0.809472549,-0.453189904
1045,179.1180014,180.8540211,-1.061852072,-0.346135239
1046,187.6788907,183.7809013,-0.095168729,0.026943317
1047,175.8492798,180.7058802,-0.827866299,0.443882966
1048,179.3203017,181.0491781,-0.808959883,0.824092691
1049,72.92380919,182.5733464,-1.158900351,-0.199009392
1052,165.2788279,184.04104,-0.14967898,0.259861287
1054,87.41447475,182.8626867,0.029186919,0.642376029
1056,129.3502616,186.9434518,-0.103635532,-0.57379602
1057,215.4914487,188.4070102,-0.197301873,-0.310658829
1058,155.2789442,183.5415446,0.32547129,-1.103623879
1059,76.04645782,189.5361674,0.213773877,-0.519251106
1060,82.92661197,183.4256198,0.677755958,0.978758148
1061,179.5235405,183.7380435,0.057124404,0.319137939
1063,227.9053295,184.2668155,0.356066045,-0.167270667
1064,114.9773649,186.5318424,0.458456909,-1.741248699
1065,205.0940269,185.6357351,-0.06679182,-0.049236493
1066,49.88330508,185.0432754,-0.078143309,0.036390196
1067,185.3950756,185.6573656,0.043755754,-0.531367591
1068,119.4931494,184.975179,-0.140832069,-0.383970428
1069,203.71692,184.7198052,-0.809922073,0.039316133
1070,149.7998014,185.9669285,-0.431505487,-1.303980073
1071,160.1290378,186.4783098,-1.034243319,-0.793730394
1074,139.0736646,186.5120711,0.39969002,0.015740993
1075,233.8523268,185.3197152,-0.438159573,0.546641034
1076,48.78884987,186.4977344,-0.115817351,0.52545001
1077,105.8090036,188.2491928,0.257037204,-0.872320503
1079,173.6419848,192.5959033,-0.122499601,-0.125882926
1081,167.4332167,187.8924096,-0.033815015,-0.228615782
1082,105.0478527,188.2800118,0.879815357,-0.062696811
1083,207.3998829,187.9225787,-0.623094851,0.019953623
1084,169.1701099,189.1480347,-1.711270302,-0.931539771
1085,94.90084585,189.6973142,-0.361666428,-0.258012502
1086,133.0351651,190.1544777,-0.311162982,-0.172642886
1087,244.2775748,190.611811,-0.088821759,0.01103432
1088,182.3715932,189.0304551,-0.15778077,0.07585481
1089,137.4961766,189.177892,-0.520146201,0.062494128
1090,71.8932857,190.6955851,-0.386457622,-0.217534783
1091,203.8055824,190.226719,-0.221918525,-0.242465947
1093,61.47013479,191.8768097,-0.036204788,-0.126763017
1094,160.3808296,191.4775342,0.048295531,0.131473392
1095,195.6266606,192.4215365,-0.051864821,0.048519545
1097,80.23811302,190.7284932,-0.711772218,0.721785906
1100,178.6075914,193.7202274,0.205051831,-1.233692465
1101,160.3584484,192.4097995,-0.551673844,0.014132317
1102,67.47542043,193.9807838,-0.097842853,-0.127408842
1103,162.268448,194.2417634,0.100995105,-0.030918057
1104,64.95732117,191.8381457,1.282031305,1.592333275
1108,238.6241324,194.6248374,0.791367889,-0.165371329
1109,93.52038753,195.2247506,1.681605217,0.134697695
1110,221.2298723,196.0222035,-0.923726923,-1.573870182
1114,136.9475281,195.194767,-0.121794912,-0.055713903
1117,214.8853626,200.7615099,-0.15488755,0.005674467
1118,62.79338534,196.5430907,-0.070174368,-0.134827929
1120,141.8438558,195.58014,0.294677793,0.040879012
1121,197.5142892,196.3056092,-0.885581477,0.012835304
1122,138.9551135,199.9121189,-0.132507572,-0.46561239
1123,207.7132313,199.0012,0.09708441,-0.113226077
1124,93.84138966,196.8577203,-0.06248334,-0.676851449
1126,107.5958984,198.4472654,-0.073755292,0.317427181
1127,105.9629119,199.8670286,0.298347056,0.0605034
1128,85.26197207,199.2709701,-0.477230527,-0.373772072
1129,139.0606303,197.6885425,-0.225347993,-0.058330599
1130,112.0253966,198.7683204,0.340754972,-1.771218673
1131,59.01162802,198.0560541,1.032703438,-0.176833201
1133,194.5323739,199.3965663,-0.201714422,0.001755613
1134,169.1005994,199.0141103,-0.031867376,-0.089714621
1135,204.4578277,203.5595952,0.126650223,-0.521316531
1137,148.6842364,199.9482902,-0.113954706,-0.418380346
1138,69.99016795,201.3097027,0.059449716,-1.302280048
1139,205.1145977,200.0331992,-0.094642862,-0.650929267
1140,86.97121241,199.9336735,0.102913541,-0.927894297
1141,178.1285844,199.7659728,-0.315653024,0.006374687
1142,126.0341855,200.9987567,-0.126878893,0.039716347
1143,113.5073962,201.3451843,0.765697988,-1.965963087
1144,128.8757871,205.7340047,-0.267928231,-0.553361248
1146,123.1985578,203.7758788,-0.204127346,0.103808996
1150,96.02188133,204.1369481,-1.245270192,-0.901664907
1151,189.4461983,205.6014451,-0.150126485,-0.747827675
1152,101.2872004,203.762859,-0.73816946,0.572831288
1153,80.18071289,205.8928686,0.907333211,-0.152366108
1155,171.380077,207.4110549,-0.220637012,-0.888469749
1156,186.6684625,205.8685692,-0.076050222,0.415658623
1157,221.3634964,205.0083367,-0.555248691,0.435173639
1158,138.3116896,205.6698617,0.116373409,-0.189374599
1159,189.0365587,202.9637203,-0.179671746,0.311476317
1160,84.01968431,210.9904277,0.074343702,-0.083737805
1161,222.281214,205.6515585,-0.635637696,0.103260965
1164,136.9920163,206.7521784,-0.54957441,-0.058630912
1165,138.1476088,207.6673816,0.362657349,-0.064603847
1166,73.03636177,210.4116618,0.08243848,-0.002831964
1170,168.8116924,207.2954058,0.171783601,0.018034313
1171,212.4828938,207.9599054,0.249092321,-0.26906497
1172,167.7678556,209.7618479,0.25373889,-0.145128784
1173,113.8967432,209.0061987,0.043624183,-0.112378929
1174,220.0302672,208.7180526,-0.22825674,0.068024319
1175,71.25255604,209.7298589,-0.088866607,-0.098418134
1177,139.1782508,208.9535636,-0.712475368,-0.096855973
1179,72.71551005,208.963274,-1.832092251,0.309072466
1180,202.7552699,209.3986409,-0.370309981,-1.587748198
1181,159.2667096,211.2762793,0.424343344,-1.579877887
1182,206.015494,210.4338338,-0.355242949,0.406776634
1183,165.6539118,209.7652278,-0.937746141,-0.235171285
1184,79.30752397,210.9658773,0.650259748,-0.49822915
1185,61.93481804,210.0678636,0.198053968,0.171586265
1186,119.303352,211.765345,0.251626859,-0.3768415
1188,196.5051087,211.7404498,-0.981524096,-0.579823809
1189,157.582213,211.9719727,-0.224319959,0.179766644
1190,185.8143692,211.1951212,0.121396655,0.239007432
1191,197.896959,212.4783932,0.064133554,-0.014608663
1192,162.7640164,210.4532054,-1.133910621,0.233807882
1194,168.3637896,211.6585351,-1.948403902,-0.64191815
1195,122.9048648,211.0413261,0.443199784,-0.337175104
1197,183.0420819,212.4837842,-0.223936988,-0.094756206
1199,207.9723085,214.8500408,-0.897404187,0.14613027
1200,188.9047571,213.4294902,0.43439803,-0.720485643
1201,195.8598678,214.1605352,-1.237982324,-0.753263817
1202,125.4724557,213.2837202,0.660676814,-0.094920219
1203,152.3415115,214.3685023,0.073235482,0.056774019
1205,191.0124137,213.9527239,-0.397783906,0.344273749
1206,134.3292713,214.1562421,-0.042109923,0.429593497
1207,108.635508,215.1782237,-0.690030313,0.302713989
1208,110.2753243,216.5302915,0.069028549,0.082290975
1209,117.0885892,215.3569331,0.255905343,-0.381902515
1210,124.244871,215.3447477,-0.274132579,-0.268270778
1211,133.4683465,216.288327,-0.270036385,0.08057093
1212,211.5939269,212.3430055,0.115789566,0.933256868
1213,125.9755427,215.6474958,0.079352237,-0.147220386
1214,89.96895511,217.1361611,-0.666934602,-0.472872624
1215,130.709581,216.6042624,1.181619047,0.040669981
1217,204.6161751,216.9210073,-0.195842662,0.073109775
1218,178.9562566,216.446415,-0.665455886,-0.704683702
1220,77.25791718,218.0047694,0.100538989,0.113372085
1222,120.440727,217.100054,-1.238196899,0.511341847
1223,84.55075693,217.2809296,0.177364667,0.610263789
1224,102.8958042,220.1881972,-0.579023117,-0.927191064
1225,199.8826573,220.4088748,0.021264528,0.570954134
1227,153.7922962,220.5126885,-0.657693772,-0.263343974
1228,90.04590488,220.2489421,0.78788427,-0.263627143
1229,154.0346534,221.3871384,-0.450374433,-0.47243441
1230,73.49118631,223.8459127,-0.303639863,-0.726374467
1231,165.1745598,223.1980555,-0.104084627,0.048888615
1232,85.79665926,221.052011,-1.170771694,0.152330994
1233,94.97268669,227.3667472,-1.131425078,0.119520983
1234,67.75021502,223.3975041,-0.139986008,0.189855444
1235,144.6083689,228.8907785,-0.109311127,0.110093126
1236,170.833599,224.1536574,-0.192204335,-0.008852294
1237,172.1086096,223.904116,-0.54302005,0.276419197
1239,89.63927906,224.4740933,-0.411951149,-0.086090602
1240,148.1751837,225.4423112,-0.109483281,-0.411990882
1241,99.76989077,224.5248765,0.181090623,-0.196306908
1242,104.9945983,225.5420398,0.04527681,-2.044099269
1243,119.4147292,225.2236446,-0.827872985,-1.212564179
1244,151.2270079,227.7983361,0.231412943,-0.080302977
1247,161.7817585,229.281195,-0.362335038,-0.07348958
1248,176.4864556,227.2302712,0.09423827,-0.215539867
1249,83.06652513,228.0796763,1.455056968,-0.525302565
1250,166.0875016,230.0407743,0.628390382,0.155349621
1252,93.85547043,231.3292293,0.442144051,-0.252662552
1253,115.697517,235.4891624,-0.138257143,-0.284961931
1255,171.6207001,234.0924857,-0.2319705,-0.086626056
1257,102.7768531,231.0877773,-0.147221483,0.843884052
1258,175.505458,231.177842,-0.047930253,0.855558098
1259,150.6805225,231.6604754,-1.094096623,-0.492354754
1261,145.7378949,237.2031394,0.171556051,0.05556667
1262,175.16192,234.9981353,-0.268007838,-0.13823447
1263,170.9051865,236.3087976,0.286384475,-0.772036785
1264,141.6511436,236.8186552,-0.226975878,-0.114781343
1265,166.1660411,236.3941042,0.771901808,-0.002892067
1266,107.2300956,236.2268732,0.879377075,0.520572262
1267,120.9037812,239.0105527,-0.045336604,-0.0679693
1268,122.3114911,239.9519662,-0.512865263,-1.49302736
1269,157.2419954,236.1298876,-0.957314848,0.243568013
1271,138.7350082,246.3019234,-0.058438042,-0.039117127
1272,160.2340127,239.3635019,0.042507132,-1.72279423
1273,169.0570778,246.0777508,-0.017376356,0.018140724
1274,159.7687001,244.1759117,0.006732379,-0.046704221
1277,133.0011272,244.8087197,-0.033894732,-0.015377597
1278,123.2655443,239.1021629,-0.230687883,-0.079500935
1279,172.3671759,242.8976514,0.1456333,-0.07677245
1280,156.469481,242.376519,-0.079217172,-0.883191238
1282,109.5020382,245.4596947,0.285043194,-0.52648709
1283,114.5800772,251.234329,0.444639183,-0.352597305
1284,166.7229552,245.1439879,-0.504938244,-0.473446362
1285,139.4487005,246.198816,0.101201553,-1.007496607
1286,171.0725465,244.4362707,0.231587391,0.061553674
1287,145.7519077,244.2413512,-1.68879015,0.57728685
1288,95.91537676,246.5073673,-0.32907436,-0.680875104
1289,81.32401736,245.2440621,-0.074164947,-0.815739579
1291,155.4718869,246.034863,0.326838939,-1.070106656
1292,145.36712,245.4760256,0.653477992,-1.724574532
1293,128.4256584,247.0836615,-0.098220908,0.153242595
1296,158.3236366,249.9628678,0.006561549,-0.018188652
1297,160.3279661,246.2659979,0.011222104,0.483750755
1298,126.99276,247.74723,-0.459848421,0.385236203
1299,123.9264223,247.8996475,-0.622057781,0.583632149
1300,167.3926867,249.9228113,0.260446018,-0.461388059
1301,173.3383076,252.1796732,-0.723968961,-0.2934745
1304,127.408101,248.5853747,1.163068956,-1.278745958
1305,158.1434669,252.3343933,-0.093018057,0.171537457
1307,113.9610906,253.0804443,-0.718415491,-0.232303538
1309,162.4543132,254.8297686,0.366053874,-0.838513043
1310,122.9542691,255.3543215,0.34918121,-1.66748533
1312,152.7697933,261.6754718,-0.079721704,-0.125209149
1314,152.7270896,256.5540389,0.200213571,0.390879888
1315,120.8331852,257.7300332,0.223080422,-0.793514399
1316,132.1376307,258.0912321,1.833787345,-0.996047206
1317,129.9427796,262.0974812,0.013469245,-1.188141398
1319,155.4753395,260.025392,0.556043053,-0.719056088
1320,122.9989956,291.3604478,-0.28530207,-0.464703716
1322,145.9284627,267.4600602,-0.311893068,-0.475129486
1323,135.2804911,281.5608544,-0.110080712,-0.484549027
1326,139.6844707,265.1242091,0.151172867,-0.350557546
1327,122.9488029,262.2037396,0.377660901,0.51104004
1329,118.6003335,270.0778046,-0.037943839,-0.0857474
1332,138.305526,273.0353673,-0.157198419,-1.434315854
1333,124.9110003,260.5169352,-0.830625195,-0.139432011
1334,121.3398661,282.3996391,-1.945711562,-0.534048813
1335,131.0307655,276.7091531,0.102879318,0.180744796
1337,138.7585175,275.2851816,0.951253668,-0.272028074
1338,129.2279506,262.502715,-0.240763541,0.006822598
1344,114.995213,271.1865594,0.182998533,-0.03921564
1345,142.7928573,267.7314699,-0.75413557,-0.534431488
1346,120.3402719,286.1982819,-0.420136358,0.280098786
