i,x,y,M200,concentration
99,78.3344682592055,42.01029510740466,395621954449163.6,3.1213014877525085
99,16.247132939126416,87.42652849847951,4995538506524.528,4.506364920615863
1062,78.3344682592055,42.01029510740466,396725910707094.56,3.120570970580792
1062,16.247132939126416,87.42652849847951,4909459155486.912,4.512949200172863
154,78.3344682592055,42.01029510740466,393820419752445.1,3.1224983693924964
154,16.247132939126416,87.42652849847951,4948441163859.134,4.509952056745083
156,78.3344682592055,42.01029510740466,396163409684950.44,3.1209429167132643
156,16.247132939126416,87.42652849847951,4928393219481.87,4.51149023947547
954,78.3344682592055,42.01029510740466,394200913674248.3,3.122245087775688
954,16.247132939126416,87.42652849847951,5004352375081.23,4.505697691627179
727,78.3344682592055,42.01029510740466,394224950136295.5,3.12222909643625
727,16.247132939126416,87.42652849847951,4891540636737.567,4.514335536594437
370,78.36237141732738,42.01288049934908,394808274825784.06,3.1218413371338545
370,16.247132939126416,87.42652849847951,5048787409673.403,4.502353149086627
916,78.3344682592055,42.01029510740466,396687322564880.7,3.1205964681953144
916,16.247132939126416,87.42652849847951,4985701985040.915,4.507111075106714
457,76.4729486430822,42.236854422122235,392652506577418.94,3.12327746862584
457,16.247132939126416,87.42652849847951,4821976848553.724,4.519770273553189
278,78.30686806369943,42.07814510970536,396298886598888.3,3.1208532821387465
278,16.247132939126416,87.42652849847951,4867571256141.486,4.516198653507741
970,78.3344682592055,42.01029510740466,395775183757653.5,3.121199959874476
970,16.247132939126416,87.42652849847951,4951398925753.982,4.509725693792259
55,78.3344682592055,42.01029510740466,392441966154974.2,3.1234181845391094
55,16.247132939126416,87.42652849847951,12277782900493.148,4.178507594610598
868,78.3344682592055,42.01029510740466,393823290076687.75,3.122496457724282
868,16.247132939126416,87.42652849847951,4943129843580.813,4.510358910243652
694,78.3344682592055,42.01029510740466,395782238514979.06,3.121195286504083
694,16.247132939126416,87.42652849847951,4934416766428.86,4.511027369819085
831,78.3344682592055,42.01029510740466,390444666734633.8,3.124757175759963
831,16.247132939126416,87.42652849847951,4710830774389.319,4.5286325246654755
58,78.3344682592055,42.01029510740466,389569199914351.25,3.1253464318118853
58,16.247132939126416,87.42652849847951,5087263416296.603,4.499482806973733
294,78.2373725561647,42.03516725616143,397089915138344.94,3.1203305821481564
294,16.247132939126416,87.42652849847951,4919282594297.989,4.5121914971307495
790,78.3344682592055,42.01029510740466,395060216505124.2,3.121674053398514
790,16.247132939126416,87.42652849847951,5159284222228.994,4.494172702697341
505,78.3344682592055,42.01029510740466,390568670037881.9,3.1246738278773343
505,16.247132939126416,87.42652849847951,5084263956044.271,4.499705722124934
518,78.3344682592055,42.01029510740466,402847391179641.1,3.1165598035629714
518,16.247132939126416,87.42652849847951,4774935796936.889,4.523493791337729
42,78.3344682592055,42.01029510740466,397367205721972.6,3.1201476197542988
42,16.247132939126416,87.42652849847951,4989869388982.779,4.506794759845418
460,78.3344682592055,42.01029510740466,395921093734947.94,3.1211033212938024
460,16.247132939126416,87.42652849847951,4986650468026.087,4.507039057945288
501,76.59821409179256,42.22118275075846,393000211041744.8,3.1230452573081435
501,16.247132939126416,87.42652849847951,4844713994336.985,4.517984613607708
730,78.3344682592055,42.01029510740466,395931399616841.0,3.121096496998282
730,16.247132939126416,87.42652849847951,4946696270514.215,4.510085665433283
701,78.3344682592055,42.01029510740466,396595467588197.44,3.1206571733792163
701,16.247132939126416,87.42652849847951,4990014787608.026,4.5067837289357
586,78.3344682592055,42.01029510740466,393325686923994.9,3.122828092865503
586,16.247132939126416,87.42652849847951,5144894235945.371,4.49522722866094
611,78.3344682592055,42.01029510740466,398930043223151.3,3.119119006791106
611,16.247132939126416,87.42652849847951,4762267865091.219,4.52450331535139
1095,78.3344682592055,42.01029510740466,395479203895559.25,3.1213961108954846
1095,16.247132939126416,87.42652849847951,12559686153336.14,4.170547323299732
47,78.3344682592055,42.01029510740466,389533770079549.2,3.125370309010532
47,16.247132939126416,87.42652849847951,5119158626607.36,4.497121180321972
485,78.3344682592055,42.01029510740466,388969702960362.2,3.125750767695363
