i,x,y,M200,concentration
1401,12.940021772258397,52.62411613324567,2.9973664323541564e+16,1.833048725713035
1401,24.202429608138495,43.755119895557996,6.6999868615261016e+16,1.7132863075579292
233,12.940021772258397,52.62411613324567,3.0188626095867264e+16,1.8319487282822315
233,3.540373950465792,41.48754890464134,6.6999868615261016e+16,1.7132863075579292
233,9.013468520520703,87.7279960337483,6.6999868615261016e+16,1.7132863075579292
233,50.196072190883754,31.92812326757749,2.760315093876025e+16,1.8457786936010694
942,12.940021772258397,52.62411613324567,3.011745423836583e+16,1.8323119844953109
942,24.202429608138495,43.755119895557996,6.6999868615261016e+16,1.7132863075579292
481,12.940021772258397,52.62411613324567,3.006208485574321e+16,1.8325952301236308
481,24.202429608138495,43.755119895557996,6.6999868615261016e+16,1.7132863075579292
1084,12.940021772258397,52.62411613324567,2.9789798703774536e+16,1.8339964056286402
1084,24.202429608138495,43.755119895557996,6.6999868615261016e+16,1.7132863075579292
578,18.094965653839267,70.61715378194023,6.6999868615261016e+16,1.7132863075579292
578,24.202429608138495,43.755119895557996,6.6999868615261016e+16,1.7132863075579292
578,3.540373950465792,41.48754890464134,6.6999868615261016e+16,1.7132863075579292
683,12.940021772258397,52.62411613324567,2.974316736278039e+16,1.834237760911966
683,24.202429608138495,43.755119895557996,6.6999868615261016e+16,1.7132863075579292
469,12.940021772258397,52.62411613324567,3.0087770384079576e+16,1.8324637638967554
469,24.202429608138495,43.755119895557996,6.6999868615261016e+16,1.7132863075579292
469,55.32390508192931,37.23226500384154,9653790725838738.0,2.0160696603903543
469,3.540373950465792,41.48754890464134,6.6999868615261016e+16,1.7132863075579292
1514,12.940021772258397,52.62411613324567,2.9797053598088796e+16,1.833958892441088
1514,24.202429608138495,43.755119895557996,6.6999868615261016e+16,1.7132863075579292
1178,12.940021772258397,52.62411613324567,3.0390728208514628e+16,1.8309222524684052
1178,24.202429608138495,43.755119895557996,6.6999868615261016e+16,1.7132863075579292
370,44.67530768192201,45.751661596660206,3.786905259414082e+16,1.7973980366962885
370,12.940021772258397,52.62411613324567,3.0061916514810188e+16,1.832596092144519
370,24.202429608138495,43.755119895557996,6.6999868615261016e+16,1.7132863075579292
370,55.32017340420945,37.23101489152093,9186689610577884.0,2.024486086204579
1433,12.940021772258397,52.62411613324567,3.0428896422267224e+16,1.8307292270741231
1433,24.202429608138495,43.755119895557996,6.6999868615261016e+16,1.7132863075579292
1433,3.540373950465792,41.48754890464134,6.6999868615261016e+16,1.7132863075579292
1340,12.940021772258397,52.62411613324567,3.038226541961286e+16,1.830965086321764
1340,24.202429608138495,43.755119895557996,6.6999868615261016e+16,1.7132863075579292
1132,12.940021772258397,52.62411613324567,2.9886361657333304e+16,1.8334979129538567
1132,24.202429608138495,43.755119895557996,6.6999868615261016e+16,1.7132863075579292
1525,12.940021772258397,52.62411613324567,3.0107081653314084e+16,1.8323650031293004
1525,24.202429608138495,43.755119895557996,6.6999868615261016e+16,1.7132863075579292
541,12.940021772258397,52.62411613324567,2.975134341647803e+16,1.8341954135132081
541,24.202429608138495,43.755119895557996,6.6999868615261016e+16,1.7132863075579292
45,12.940021772258397,52.62411613324567,2.999736062143044e+16,1.8329270488712528
