# x,y,z,concentration,mass,chi2
4.469375371969151445e+01,4.577690772723475732e+01,0.000000000000000000e+00,1.818815532663003109e+00,3.288831964936997200e+16,1.199940749285328639e+04
1.293856623458343336e+01,5.263201135042028511e+01,0.000000000000000000e+00,1.830663544073048987e+00,3.044189621213238400e+16,1.198291848348926032e+04
2.253498277644558101e+01,4.450208609383456348e+01,0.000000000000000000e+00,1.713286307557929211e+00,6.699986861526101600e+16,1.335658704142244096e+04
