i,x,y,M200,concentration
273,75.74609436232477,72.82741981542358,20876685830885.25,3.3757368554760414
273,41.6413456869491,111.89151721355717,178135216181223.25,2.819403106910679
1207,23.97829876685998,116.10136686684959,372224513513727.56,2.650162707439845
1207,110.92946744153713,32.98687215337581,237982882713586.47,2.7516317717199916
1207,33.76388864846079,138.6970363173852,454026581423737.44,2.6063055476198675
1207,96.57932294811164,-11.050953030150083,159935898409819.75,2.845042089906332
1207,75.69743825604395,72.80573102552408,20799991911696.44,3.3767806459547125
613,23.97829876685998,116.10136686684959,367438962250598.94,2.6530448916217737
613,110.92946744153713,32.98687215337581,239361794213618.22,2.750296714940702
613,33.76388864846079,138.6970363173852,448955830436689.56,2.6087655586018528
613,96.69419792610661,-11.138136569116071,159703806158475.72,2.845389165810481
613,75.69743825604395,72.80573102552408,21319040497120.793,3.369796485101412
613,138.09565046183133,13.544701412786644,285515626561525.56,2.709862442120275
809,23.97829876685998,116.10136686684959,370597161451662.06,2.6511382795797
809,110.92946744153713,32.98687215337581,236504016398117.0,2.753072955620662
809,33.76388864846079,138.6970363173852,451160552000883.9,2.607692283797544
809,96.69419792610661,-11.138136569116071,159734773729450.2,2.845342824619059
809,75.73321430365496,72.83028757467608,20999709212565.035,3.3740711802707253
1100,23.97829876685998,116.10136686684959,372528139983464.75,2.649981199953524
1100,110.92946744153713,32.98687215337581,236414965403682.94,2.7531600491528314
1100,33.76388864846079,138.6970363173852,452612231322159.56,2.606988695134054
1100,96.69419792610661,-11.138136569116071,160153746192169.97,2.844716811872936
1100,75.69743825604395,72.80573102552408,20906585542529.695,3.3753310514078603
1100,138.09565046183133,13.544701412786644,282480744830173.7,2.7122960567561023
279,23.97829876685998,116.10136686684959,373212043089878.94,2.6495729503492744
279,110.92946744153713,32.98687215337581,237978377643454.22,2.7516361472422033
279,33.76388864846079,138.6970363173852,454436185720531.8,2.6061081347043435
279,96.69419792610661,-11.138136569116071,161938830171724.94,2.842069357178158
279,75.74609436232477,72.82741981542358,20577283603956.55,3.3798354771882693
553,23.97829876685998,116.10136686684959,371647757883271.2,2.6505079335741057
553,110.92946744153713,32.98687215337581,237801186261633.5,2.7518083145566643
553,33.76388864846079,138.6970363173852,453203186374095.8,2.6067029759293328
553,96.69419792610661,-11.138136569116071,160044529683990.88,2.8448798278155225
553,75.74609436232477,72.82741981542358,20894069933224.695,3.375500838823423
419,23.97829876685998,116.10136686684959,370217694449954.2,2.6513664318106374
419,111.62333617383507,33.127243896082085,242557496159476.5,2.747234432373656
419,33.76388864846079,138.6970363173852,449639670544955.25,2.6084320500418485
419,99.11720015364904,-11.760464637380721,185040435040968.25,2.8104104919438893
419,75.74609436232477,72.82741981542358,20647067042807.055,3.3788744358952667
730,23.97829876685998,116.10136686684959,373257702160725.2,2.6495457234746556
730,110.92946744153713,32.98687215337581,238250336152519.78,2.75137216994587
730,33.76388864846079,138.6970363173852,454174521081972.4,2.6062342243479715
730,96.69419792610661,-11.138136569116071,160032158828836.03,2.8448983000866566
730,75.72922402326486,72.83836288026563,20929376857558.99,3.375022146046641
623,23.97829876685998,116.10136686684959,371817804605457.3,2.6504060891018404
623,110.92946744153713,32.98687215337581,237935612304670.4,2.751677687291956
623,33.76388864846079,138.6970363173852,453388960258637.75,2.6066132400609656
623,96.69419792610661,-11.138136569116071,160280155493824.12,2.8445282844519695
623,75.74609436232477,72.82741981542358,20783094131293.285,3.3770111825766325
390,23.97829876685998,116.10136686684959,370792224552344.0,2.6510210975993562
390,110.92946744153713,32.98687215337581,236927146727737.1,2.7526596114397233
390,33.76388864846079,138.6970363173852,453252767824455.75,2.606679022298333
390,117.3138830156736,55.188566822908584,129954546745993.92,2.8950873500711998
390,96.69419792610661,-11.138136569116071,161542420120696.2,2.8426545303700164
390,75.74609436232477,72.82741981542358,20543410980729.977,3.380303237511193
437,23.97829876685998,116.10136686684959,375670000808083.5,2.6481123614955067
437,110.92946744153713,32.98687215337581,235567319911311.44,2.7539908468500305
437,33.76388864846079,138.6970363173852,458605048688133.6,2.6041098130163243
437,96.69419792610661,-11.138136569116071,156365650612585.34,2.850442482362121
437,75.69743825604395,72.80573102552408,21080457615664.71,3.3729836269900373
54,23.97829876685998,116.10136686684959,378464845007154.6,2.646464119099616
54,110.92946744153713,32.98687215337581,232322434303693.06,2.7572014573451353
54,33.76388864846079,138.6970363173852,460312626652307.25,2.6032969727235993
54,96.69419792610661,-11.138136569116071,158855469407687.2,2.8466624553227273
54,75.74609436232477,72.82741981542358,20673628201199.805,3.378509566584502
473,23.97829876685998,116.10136686684959,374388042626629.9,2.64887284089032
473,110.92946744153713,32.98687215337581,236327208792462.25,2.753245911550892
473,33.76388864846079,138.6970363173852,456442692310856.5,2.6051438572411434
473,96.69419792610661,-11.138136569116071,159735127797478.88,2.845342294832901
473,75.74609436232477,72.82741981542358,20597241003292.68,3.3795602682418906
1163,23.97829876685998,116.10136686684959,373047923064012.0,2.649670846276856
1163,110.92946744153713,32.98687215337581,237111407568496.62,2.752479862218413
1163,33.76388864846079,138.6970363173852,455454306526786.06,2.605618275513085
1163,96.69419792610661,-11.138136569116071,159726293782317.56,2.8453555134045843
1163,75.74609436232477,72.82741981542358,20631400443840.496,3.3790898858279226
278,23.97829876685998,116.10136686684959,367838755377977.9,2.6528025555818178
278,110.68594644433699,32.73887645874738,234781985192954.88,2.754763469403122
278,33.76388864846079,138.6970363173852,448826900492958.0,2.6088284993819957
278,99.11720015364904,-11.760464637380721,190361306111458.5,2.8037258588390603
278,75.74609436232477,72.82741981542358,20236490360732.26,3.384580123149318
332,23.97829876685998,116.10136686684959,371199836198214.3,2.6507764450225726
332,110.92946744153713,32.98687215337581,238421720302924.7,2.751205983160661
332,33.76388864846079,138.6970363173852,452551423288701.6,2.607018117983687
332,96.69419792610661,-11.138136569116071,160673779296134.34,2.843942262797885
332,75.74609436232477,72.82741981542358,20730427484831.99,3.377731019940345
1349,23.97829876685998,116.10136686684959,370329955593954.75,2.6512989090851504
1349,110.92946744153713,32.98687215337581,239798346619799.47,2.7498757834493994
1349,33.76388864846079,138.6970363173852,451297505116798.0,2.6076258016588825
1349,96.69419792610661,-11.138136569116071,161572450007711.5,2.84261014634049
1349,75.74609436232477,72.82741981542358,20642481009481.344,3.378937485514131
966,23.97829876685998,116.10136686684959,370285060969048.56,2.651325909598462
966,110.92946744153713,32.98687215337581,237452597702866.75,2.752147425528628
966,33.76388864846079,138.6970363173852,448999436427957.94,2.6087442755440713
966,96.69419792610661,-11.138136569116071,160792619965400.1,2.843765640271061
966,75.69743825604395,72.80573102552408,21404922652454.35,3.3686586702118557
966,138.09565046183133,13.544701412786644,281720916842604.1,2.7129097858238045
1213,23.97829876685998,116.10136686684959,367019708615376.5,2.65329933094204
1213,110.92946744153713,32.98687215337581,239118939252104.25,2.7505312403543187
1213,33.76388864846079,138.6970363173852,447550772765755.25,2.6094525361176477
1213,96.69419792610661,-11.138136569116071,164746077462171.44,2.8379692728397594
1213,75.74609436232477,72.82741981542358,20346653841995.145,3.38303697335795
372,23.97829876685998,116.10136686684959,373162026168793.8,2.6496027799898165
372,113.78379592472554,41.78634373882309,219529168830498.3,2.7703510717290656
372,96.69419792610661,-11.138136569116071,158334521358506.1,2.8474480173899153
372,33.76388864846079,138.6970363173852,454086529041364.25,2.606276643204775
372,75.74609436232477,72.82741981542358,21012466443355.203,3.3738990593353155
940,23.97829876685998,116.10136686684959,370273060287649.3,2.651333127646131
940,110.92946744153713,32.98687215337581,234228518691381.97,2.755309661762341
940,33.76388864846079,138.6970363173852,446096810035233.25,2.6101658906281346
940,96.69419792610661,-11.138136569116071,158572878185634.94,2.8470882407629037
940,75.74609436232477,72.82741981542358,20343732716931.664,3.3830777749379455
895,23.97829876685998,116.10136686684959,370121500487885.94,2.6514243081225235
895,110.92946744153713,32.98687215337581,236501915920743.72,2.7530750095173
895,33.76388864846079,138.6970363173852,453009843013429.3,2.6067964104970063
895,96.69419792610661,-11.138136569116071,159626357688642.5,2.84550510565391
895,75.74609436232477,72.82741981542358,20441565833579.39,3.3817147090942834
1171,23.953023405065785,116.1936599361348,379780022005827.5,2.6456930608664417
1171,110.92946744153713,32.98687215337581,239808191904389.53,2.749866300033687
1171,96.69419792610661,-11.138136569116071,161876876659403.8,2.8421607093676946
1171,34.15389762800938,141.83818859924108,467100408777418.9,2.6000978679321007
1171,75.74609436232477,72.82741981542358,21148343876586.152,3.372072794785573
512,23.97829876685998,116.10136686684959,371887245068009.2,2.650364514301508
512,113.7236883042458,41.24960246401662,219470381952981.56,2.7704133971607363
512,96.69419792610661,-11.138136569116071,160392417026565.16,2.8443609921579744
512,33.76388864846079,138.6970363173852,453553398987209.4,2.606533843134116
512,75.74609436232477,72.82741981542358,20785742737478.547,3.376975034185496
923,23.97829876685998,116.10136686684959,374213315644843.4,2.6489767104472697
923,110.92946744153713,32.98687215337581,236768089764134.75,2.752814895803966
923,33.76388864846079,138.6970363173852,455720779403857.1,2.6054902605923655
923,96.69419792610661,-11.138136569116071,159204517108398.47,2.846137670652052
923,75.74609436232477,72.82741981542358,20634940841450.613,3.379041182126233
1289,23.97829876685998,116.10136686684959,372892742537018.75,2.649763452834976
1289,110.92946744153713,32.98687215337581,237262527187494.6,2.752332555736608
1289,33.76388864846079,138.6970363173852,454674188483074.8,2.605993515455683
1289,96.69419792610661,-11.138136569116071,160829804865093.84,2.8437104046602597
1289,75.74609436232477,72.82741981542358,20760035235851.793,3.377326103391282
1063,24.10142663396727,116.08574707898,369385160079250.94,2.651867877471222
1063,110.3600990802312,32.68686219352418,236043170890219.78,2.753524055689693
1063,33.45437204407144,139.84550763161565,463400965346909.1,2.6018351313885777
1063,96.69419792610661,-11.138136569116071,161128699124166.62,2.8432669200236917
1063,75.74609436232477,72.82741981542358,21097937379451.31,3.3727487967991694
852,23.97829876685998,116.10136686684959,372345408211422.56,2.6500904175328315
852,110.92946744153713,32.98687215337581,236627717444044.75,2.75295203266116
852,33.76388864846079,138.6970363173852,452817228535812.25,2.606889535819811
852,96.69419792610661,-11.138136569116071,159578961208982.44,2.8455760879490124
852,75.69743825604395,72.80573102552408,21000505640979.41,3.3740604315181906
852,138.09565046183133,13.544701412786644,282106586230074.7,2.7125980486026653
159,23.97829876685998,116.10136686684959,369100573284906.44,2.6520395686088842
159,111.56967554111199,32.848284684610476,237637249120779.5,2.7519677273328127
159,33.76388864846079,138.6970363173852,450091610596992.56,2.6082119406707003
159,104.86676370577064,-8.390303510934359,223272685190205.62,2.766419045943276
159,75.74609436232477,72.82741981542358,20384654651437.18,3.3825067649594556
1102,24.26716768221698,118.93582510876328,397470180031471.3,2.6355943848782557
1102,110.92946744153713,32.98687215337581,238014601888363.66,2.751600967204029
1102,33.720576587380876,138.7525414925674,454412812865201.75,2.606119394297276
1102,99.11720015364904,-11.760464637380721,186099023606091.56,2.809064116329264
1102,75.74609436232477,72.82741981542358,20824632497955.62,3.3764448377554936
1102,4.09909308064087,114.06630181413122,341704497470046.0,2.669276097830315
816,23.97829876685998,116.10136686684959,375333629909305.5,2.6483116298975116
816,110.92946744153713,32.98687215337581,238008715694905.34,2.751606683326053
816,33.76388864846079,138.6970363173852,456264178292116.7,2.6052294602716772
816,96.69419792610661,-11.138136569116071,159333230330946.3,2.8459444681585686
816,79.2367169819647,71.13909937646967,18718332637245.953,3.406824128575757
816,138.09565046183133,13.544701412786644,284916448092989.06,2.710340683629509
919,23.97829876685998,116.10136686684959,372056063384091.25,2.6502634759292127
919,110.92946744153713,32.98687215337581,238907404132427.1,2.750735730641776
919,33.76388864846079,138.6970363173852,450937244746422.9,2.6078007323783177
919,96.69419792610661,-11.138136569116071,160451973847612.38,2.844272292021856
919,75.69743825604395,72.80573102552408,21044457566671.688,3.3734679318752048
919,138.09565046183133,13.544701412786644,285319051669777.25,2.7100192207282032
568,23.932226218880473,116.1467967114025,365780147072818.06,2.6540534507917513
568,110.92946744153713,32.98687215337581,232239280396480.78,2.7572843705228447
568,33.76388864846079,138.6970363173852,443391420748196.1,2.611499962577001
568,96.69419792610661,-11.138136569116071,159542267020662.06,2.845631057890133
568,108.85134816701881,68.05256586747882,41760284777615.22,3.184754984516916
190,23.97829876685998,116.10136686684959,371103907746174.1,2.6508339960242355
190,110.97189422720541,33.02498307503192,237889295504188.2,2.7517226861792983
190,33.76388864846079,138.6970363173852,453240010321988.8,2.606685185390529
190,96.69419792610661,-11.138136569116071,161705981143678.62,2.842412896185252
190,75.74609436232477,72.82741981542358,20696680856835.9,3.378193305067885
1426,23.97829876685998,116.10136686684959,373375508105549.4,2.649475491504547
1426,110.92946744153713,32.98687215337581,234870518520770.53,2.7546762291589957
1426,33.76388864846079,138.6970363173852,452354126969753.0,2.6071136121897642
1426,96.69419792610661,-11.138136569116071,158251807927259.16,2.8475730025662127
1426,75.69743825604395,72.80573102552408,21279540128453.992,3.3703214773937287
77,23.97829876685998,116.10136686684959,371667294544166.06,2.6504962300988213
77,110.92946744153713,32.98687215337581,238079508229247.75,2.7515379463793463
77,33.76388864846079,138.6970363173852,453461212343506.5,2.6065783503142743
77,96.69419792610661,-11.138136569116071,159792295891768.72,2.8452567718467647
77,75.69743825604395,72.80573102552408,20812577860653.69,3.376609067583418
77,138.09565046183133,13.544701412786644,283660702361929.2,2.711346518650907
302,23.97829876685998,116.10136686684959,375154404495990.56,2.6484178833151444
302,110.75972335223423,32.84887803811564,239385753360300.53,2.7502735915354477
302,33.76388864846079,138.6970363173852,456168064346566.6,2.6052755649386063
302,99.11720015364904,-11.760464637380721,184921974757881.2,2.8105616759684615
302,75.74609436232477,72.82741981542358,21074896267284.547,3.373058384648846
1012,23.97829876685998,116.10136686684959,377759959062726.2,2.6468785740724936
1012,110.92946744153713,32.98687215337581,236509989267492.5,2.7530671153152566
1012,32.91921771119628,140.41889625967343,474701169978428.56,2.596574875655985
1012,96.69419792610661,-11.138136569116071,158225528574485.06,2.847612727138404
1012,75.69743825604395,72.80573102552408,20353268071709.03,3.3829446108324985
1012,126.21610781303286,53.54840727400881,94468479338135.86,2.97369247788449
1012,6.955263780126501,102.9988154172889,191699881883025.62,2.8020760681918833
462,23.97829876685998,116.10136686684959,372048780863274.7,2.650267833518485
462,110.92946744153713,32.98687215337581,237840057120171.4,2.751770533934359
462,33.76388864846079,138.6970363173852,453668504878839.94,2.6064782844373826
462,96.69419792610661,-11.138136569116071,160342328926073.88,2.844435617828758
462,75.74609436232477,72.82741981542358,20784454471665.145,3.376992615917653
1240,23.97829876685998,116.10136686684959,371398211334989.5,2.65065748361733
1240,110.76515031599062,32.801421309541254,234228149077039.16,2.7553100269861797
1240,33.76388864846079,138.6970363173852,451930950939572.4,2.6073185877293104
1240,104.86602954484678,-8.478194810476566,217334769153740.72,2.772689911859265
1240,75.74609436232477,72.82741981542358,20579435681333.992,3.3798057865134545
1379,23.97829876685998,116.10136686684959,371178630851425.25,2.6507891655008122
1379,110.92946744153713,32.98687215337581,237346588982131.0,2.7522506590533053
1379,33.76388864846079,138.6970363173852,452527168729758.6,2.6070298550997157
1379,96.69419792610661,-11.138136569116071,160180626417097.34,2.8446767090802227
948,23.97829876685998,116.10136686684959,370792483879180.7,2.651020941856136
948,110.92946744153713,32.98687215337581,239209261966535.88,2.750443985424342
948,33.76388864846079,138.6970363173852,451039524676928.8,2.6077510531751047
948,96.69419792610661,-11.138136569116071,161353085235544.66,2.8429345725477955
948,75.69743825604395,72.80573102552408,20959674246917.637,3.374612070110929
948,138.09565046183133,13.544701412786644,284207799631762.06,2.710907709108975
1442,23.932226218880473,116.1467967114025,362703188793171.1,2.6559374365362665
1442,110.92946744153713,32.98687215337581,233657194227078.47,2.755874946807671
1442,33.76388864846079,138.6970363173852,449983263737041.25,2.6082646872432838
1442,96.69419792610661,-11.138136569116071,159943479721038.44,2.8450307618553454
1442,75.74609436232477,72.82741981542358,19689758403996.434,3.3923758543757927
610,23.97829876685998,116.10136686684959,366883696854494.6,2.6533819423179357
610,110.92946744153713,32.98687215337581,234215667144013.8,2.7553223610179898
610,33.76388864846079,138.6970363173852,449244306067468.6,2.6086248020409215
610,96.69419792610661,-11.138136569116071,158459328116109.03,2.8472595604669597
610,75.71665178871825,72.87835530775472,21479009407146.395,3.3676810961473866
362,23.97829876685998,116.10136686684959,373861790751636.5,2.6491858400335566
362,110.3600990802312,32.68686219352418,235581451625010.94,2.753976969471093
362,33.76388864846079,138.6970363173852,455180080160910.4,2.605750100044061
362,96.69419792610661,-11.138136569116071,161865148707126.4,2.8421780068281164
362,75.74609436232477,72.82741981542358,20619759906542.45,3.3792500834958394
1244,23.97829876685998,116.10136686684959,369765116327842.6,2.651638873350303
1244,110.92946744153713,32.98687215337581,239316749516579.03,2.750340195184964
1244,107.44727968364523,-16.27510031109867,287506155251696.06,2.7082814530546586
1244,33.76388864846079,138.6970363173852,451353497438045.7,2.607598627200785
1244,75.74609436232477,72.82741981542358,20866294896094.32,3.3758780305809197
137,23.97829876685998,116.10136686684959,373592290376344.3,2.649346315902469
137,110.92946744153713,32.98687215337581,237451079887913.6,2.7521489032562347
137,33.76388864846079,138.6970363173852,455875335930577.0,2.6054160480280117
137,96.69419792610661,-11.138136569116071,158062463219049.03,2.847859381075064
137,75.69743825604395,72.80573102552408,21039090602375.117,3.3735402100005154
1088,23.625179301700122,117.08651556890717,393241610664651.94,2.6379633700818137
1088,110.92946744153713,32.98687215337581,236532636667195.4,2.753044972012267
1088,33.31828514790822,138.8801333117227,458571023072441.3,2.6041260431914517
1088,96.69419792610661,-11.138136569116071,158388089331527.7,2.847367110582377
1088,75.69743825604395,72.80573102552408,20396531226161.68,3.3823412761243956
1385,23.97829876685998,116.10136686684959,366539104387593.2,2.6535913909820765
1385,110.92946744153713,32.98687215337581,234504423326025.06,2.7550372086374164
1385,33.76388864846079,138.6970363173852,448855209361651.5,2.608814677932044
1385,96.69419792610661,-11.138136569116071,160385200162591.12,2.8443717429207576
1385,78.91087138743603,71.52863689566874,19964477636886.637,3.388429764632846
1385,138.09565046183133,13.544701412786644,278781799075510.84,2.715300783707351
1410,23.97829876685998,116.10136686684959,371563894857793.75,2.650558179461922
1410,110.92946744153713,32.98687215337581,238760487546626.88,2.7508778699385177
1410,33.76388864846079,138.6970363173852,454116469638947.0,2.60626220855923
1410,96.69419792610661,-11.138136569116071,161135751093527.8,2.843256467428474
1410,75.74212090770608,72.82641493861863,20514058496328.92,3.3807092541065336
606,23.97829876685998,116.10136686684959,367121540346225.1,2.6532375016930865
606,110.92946744153713,32.98687215337581,236096420953644.2,2.753471882936757
606,33.76388864846079,138.6970363173852,449167305816818.1,2.608662363357883
606,96.69419792610661,-11.138136569116071,157500621080121.03,2.848711345287279
606,75.69743825604395,72.80573102552408,21362110642280.043,3.369225247876423
405,23.97829876685998,116.10136686684959,372572496229297.8,2.6499546972760784
405,110.3600990802312,32.68686219352418,235451018892321.9,2.754105089033266
405,33.76388864846079,138.6970363173852,453985363595448.8,2.6063254236575
405,96.69419792610661,-11.138136569116071,160666431954336.75,2.8439531871593067
405,75.74609436232477,72.82741981542358,20703949880476.27,3.3780936598407276
449,23.97829876685998,116.10136686684959,371611531940968.2,2.650529636561275
449,110.92946744153713,32.98687215337581,238137011503308.47,2.7514821291209395
449,33.76388864846079,138.6970363173852,453020209562218.4,2.606791399691207
449,96.69419792610661,-11.138136569116071,160096905438201.94,2.8448016370175107
449,75.74609436232477,72.82741981542358,20750463426531.137,3.377456939249069
917,23.97829876685998,116.10136686684959,369217324067758.3,2.651969115539046
917,110.92946744153713,32.98687215337581,235084340005713.6,2.7544656775946086
917,33.76388864846079,138.6970363173852,447810186321792.6,2.60932552473626
917,96.69419792610661,-11.138136569116071,159056914596000.28,2.8463594350741968
917,75.74609436232477,72.82741981542358,20256834184637.53,3.384294466101363
153,23.97829876685998,116.10136686684959,371776548074463.25,2.6504307938455085
153,110.34138804065819,32.68165717729053,234837211533423.62,2.7547090454939043
153,33.76388864846079,138.6970363173852,453405534359040.44,2.606605236075294
153,96.7033485547753,-11.199093053938569,161001594040089.34,2.8434554032406236
153,75.74609436232477,72.82741981542358,20756790244669.34,3.377370451439725
238,23.97829876685998,116.10136686684959,373704029499381.8,2.6492797648424724
238,110.92946744153713,32.98687215337581,236632829021167.4,2.752947037354565
238,33.76388864846079,138.6970363173852,454943083002408.75,2.605864097333693
238,96.69419792610661,-11.138136569116071,161679499175069.44,2.8424520009056335
238,75.74609436232477,72.82741981542358,20464405542480.867,3.38139751157737
989,23.97829876685998,116.10136686684959,372983071992064.1,2.649709542151648
989,110.92946744153713,32.98687215337581,236967074230937.72,2.75262064870242
989,33.76388864846079,138.6970363173852,452637242172317.25,2.606976594514823
989,96.69419792610661,-11.138136569116071,159590731394505.2,2.8455584584568445
989,75.74609436232477,72.82741981542358,20561768914608.332,3.3800496219323053
1262,23.97829876685998,116.10136686684959,372278390056909.0,2.6501304884063845
1262,110.48624669697861,32.707216814677686,233816803334382.7,2.7557168742212417
1262,33.76388864846079,138.6970363173852,453108238476375.7,2.6067488547823086
1262,94.08125372453173,-19.398913780182582,165517165590192.22,2.83685632102025
1262,105.9614016312147,56.04648579379707,103919706781133.0,2.9499695372678114
1383,23.97829876685998,116.10136686684959,368933097965527.6,2.6521406735092516
1383,110.92946744153713,32.98687215337581,235140505599558.22,2.754410405353507
1383,33.76388864846079,138.6970363173852,449084704554812.7,2.6087026646522626
1383,96.69419792610661,-11.138136569116071,158460950986732.88,2.847257111008808
1383,75.73377733325349,72.75806460235991,20212850867980.812,3.384912447489786
251,23.97829876685998,116.10136686684959,368601233859794.8,2.652341167020955
251,110.3600990802312,32.68686219352418,237772532256487.78,2.7518361691708244
251,33.76388864846079,138.6970363173852,449272946891532.94,2.6086108326063804
251,96.69419792610661,-11.138136569116071,158823839746101.06,2.846710071497604
251,75.74609436232477,72.82741981542358,20401743245388.492,3.382268684542099
1026,23.97829876685998,116.10136686684959,369521597765033.06,2.6517856154948936
1026,110.92946744153713,32.98687215337581,237787353039039.62,2.7518217614049925
1026,33.76388864846079,138.6970363173852,452503987345119.2,2.607041073529233
1026,96.69419792610661,-11.138136569116071,160925113124462.1,2.843568893986209
1026,75.69743825604395,72.80573102552408,20901237717795.61,3.3754035867951715
1026,138.09565046183133,13.544701412786644,283396270956995.4,2.711558939767496
604,23.97829876685998,116.10136686684959,371556183368407.94,2.650562800358742
604,110.92946744153713,32.98687215337581,236384136774778.38,2.7531902084132147
604,33.76388864846079,138.6970363173852,454373073376807.2,2.6061385397607157
604,96.69419792610661,-11.138136569116071,158947669450908.1,2.8465237134264205
604,75.74609436232477,72.82741981542358,20766176328982.766,3.377242195992443
870,23.97829876685998,116.10136686684959,372496752308844.75,2.6499999560289385
