# x,y,z,concentration,mass,chi2
1.294002177225839745e+01,5.262411613324567128e+01,0.000000000000000000e+00,1.833065900311106944e+00,2.997032124275821600e+16,1.196498108540966678e+04
2.420242960813849464e+01,4.375511989555799630e+01,0.000000000000000000e+00,1.713286307557929211e+00,6.699986861526101600e+16,1.335155908918925707e+04
