# x,y,z,concentration,mass,chi2
2.397829876685997874e+01,1.161013668668495882e+02,0.000000000000000000e+00,2.651637339435072072e+00,3.697676627784394375e+14,9.354887560053530251e+03
1.109294674415371276e+02,3.298687215337581335e+01,0.000000000000000000e+00,2.752396671285473495e+00,2.371967391324246562e+14,9.364491970462659083e+03
3.376388864846079230e+01,1.386970363173851979e+02,0.000000000000000000e+00,2.608304243404613754e+00,4.499020298833834375e+14,9.356879178549541393e+03
9.733417161475286150e+01,-1.260643650208778865e+01,0.000000000000000000e+00,2.832034802496739001e+00,1.689031452692991250e+14,9.400003331690910272e+03
7.574609436232476867e+01,7.282741981542358189e+01,0.000000000000000000e+00,3.384623778872974942e+00,2.023338325410873047e+13,9.415505246141248790e+03
