i,x,y,M200,concentration
1161,23.956833374315195,116.1186687559323,373450340086643.94,2.649430891650614
1161,110.81605978250964,32.882074407663254,237289068420097.44,2.7523066947077366
1161,38.608801449083295,147.17336506855892,420601692330126.6,2.6231008647664638
1161,97.43836499876072,-9.510719343377104,159704504286722.9,2.845388120994336
1161,75.70900978477665,72.92275328956997,20750275936139.332,3.3774595026848964
36,23.968027215793896,116.10311474135685,371443532077853.75,2.6506303153846558
36,110.81605978250964,32.882074407663254,238735424990090.88,2.750902127001611
36,33.44938870264226,138.5223611958545,456571924835889.2,2.6050819088644364
36,97.43836499876072,-9.510719343377104,158511976223243.62,2.847180110613441
36,75.70900978477665,72.92275328956997,20992233184842.09,3.3741720997406346
253,23.968027215793896,116.10311474135685,374164682586674.3,2.649005630585334
253,110.81605978250964,32.882074407663254,236157034496708.5,2.7534125111971184
253,33.44938870264226,138.5223611958545,458928267848103.25,2.603955702953621
253,97.43836499876072,-9.510719343377104,162330140426333.3,2.841493233163141
253,75.70900978477665,72.92275328956997,20929821281335.605,3.375016126110251
860,23.968027215793896,116.10311474135685,375077268711156.75,2.6484636300448723
860,110.81605978250964,32.882074407663254,237314968110949.6,2.7522814618016977
860,33.44938870264226,138.5223611958545,459836460318890.5,2.603523308078647
860,97.43836499876072,-9.510719343377104,160434158468652.38,2.8442988213709364
860,75.70900978477665,72.92275328956997,20662286277505.85,3.378665307823902
1304,23.968027215793896,116.10311474135685,371507036118826.9,2.650592252932167
1304,110.81605978250964,32.882074407663254,238726807268947.5,2.75091046839286
1304,33.44938870264226,138.5223611958545,455617013428050.7,2.605540100644194
1304,97.43836499876072,-9.510719343377104,159150474485966.8,2.8462188407618942
1304,75.70900978477665,72.92275328956997,20574800057713.38,3.379869745086248
937,23.968027215793896,116.10311474135685,372667021433491.7,2.6498982302579432
937,110.81605978250964,32.882074407663254,237594250507175.25,2.7520095589981164
937,33.44938870264226,138.5223611958545,457486090971541.4,2.6046442399592786
937,97.43836499876072,-9.510719343377104,160011174487520.38,2.844929637632088
937,75.70900978477665,72.92275328956997,20823849033511.305,3.376455508377767
1492,23.474351057363144,116.95716547206182,382870814280553.0,2.6438923360609055
1492,110.81605978250964,32.882074407663254,236257033373017.25,2.7533145971175825
1492,33.63131438313919,138.98516376301444,463273422129334.4,2.601895293668807
1492,97.43836499876072,-9.510719343377104,159855704911868.66,2.8451619512759034
1492,75.70900978477665,72.92275328956997,20506470592212.97,3.380814315808973
460,23.968027215793896,116.10311474135685,372858386051352.2,2.649783961287066
460,110.85656246546768,32.90468909319464,238181123235874.12,2.751439320661396
460,33.44938870264226,138.5223611958545,457388002766242.3,2.604691155536707
460,97.43836499876072,-9.510719343377104,159441935665120.12,2.8457814298523614
460,75.70900978477665,72.92275328956997,20999974573152.12,3.3740675988636246
858,23.968027215793896,116.10311474135685,372980030538948.8,2.6497113571301267
858,110.81605978250964,32.882074407663254,237003940596217.2,2.752584679455381
858,33.44938870264226,138.5223611958545,455934959189994.06,2.605387426342655
858,97.43836499876072,-9.510719343377104,159175030415921.34,2.8461819549194463
858,75.70900978477665,72.92275328956997,20559323550388.74,3.380083390561955
576,23.968027215793896,116.10311474135685,371061029764290.3,2.6508597253156
576,110.81605978250964,32.882074407663254,238670878460561.62,2.750964611761226
576,33.44938870264226,138.5223611958545,454904207879489.6,2.605882802685124
576,97.43836499876072,-9.510719343377104,160055038028749.25,2.8448641378772423
576,75.70900978477665,72.92275328956997,21092690625600.496,3.3728192616467307
340,23.968027215793896,116.10311474135685,371315441283511.8,2.6507071107038023
340,110.8689530986145,32.927074503711985,238068140388395.03,2.751548982641301
340,33.44938870264226,138.5223611958545,455756846950712.1,2.60547293979486
340,97.43836499876072,-9.510719343377104,159958503432807.4,2.845008315034209
340,75.70900978477665,72.92275328956997,20682013006422.78,3.3783944904503214
348,23.968027215793896,116.10311474135685,372656572723392.1,2.6499044712955357
348,110.79889280743141,32.87271219080643,238262293977404.28,2.7513605705470936
348,33.44938870264226,138.5223611958545,457374369712409.0,2.6046976770880574
348,97.43836499876072,-9.510719343377104,160382065040843.62,2.844376413388351
348,75.70900978477665,72.92275328956997,20913647276890.62,3.3752353001625397
1418,23.968027215793896,116.10311474135685,373490443727135.0,2.649406993871394
1418,110.81605978250964,32.882074407663254,238134822879273.84,2.751484253306297
1418,33.44938870264226,138.5223611958545,457779145616079.6,2.604504136883359
1418,97.43836499876072,-9.510719343377104,160559812096381.16,2.844111775381104
1418,75.70900978477665,72.92275328956997,20879067245197.168,3.375704511424117
511,23.968027215793896,116.10311474135685,371766376370234.4,2.650436885200747
511,110.81605978250964,32.882074407663254,234654338939515.4,2.754889314096846
511,33.44938870264226,138.5223611958545,454259522130610.9,2.60619325583547
511,97.43836499876072,-9.510719343377104,157165127658582.12,2.8492216520498226
511,75.70900978477665,72.92275328956997,20959653456276.438,3.3746123512924195
511,105.78027398567207,62.58722482188463,68618772948953.484,3.0546323606108943
528,23.968027215793896,116.10311474135685,371606199245377.56,2.6505328315765526
528,110.81605978250964,32.882074407663254,237419349533994.53,2.752179797917443
528,33.44938870264226,138.5223611958545,456139408184274.75,2.6052893129818644
528,97.43836499876072,-9.510719343377104,159792671243864.22,2.8452562104328054
528,78.86189728176991,72.18035305031185,20644858976485.367,3.378904790896801
243,23.968027215793896,116.10311474135685,372963854133088.94,2.649721010623813
243,110.8211259548045,32.78182593200073,237160497936571.03,2.7524319993693274
243,33.44938870264226,138.5223611958545,457679326540357.56,2.6045518472999567
243,102.31244217569859,-3.2603065003131206,167130975961398.47,2.8345451054317574
243,75.70900978477665,72.92275328956997,20949588428181.477,3.3747485105359405
294,23.968027215793896,116.10311474135685,372158351345643.44,2.6502022803896845
294,110.80716553804382,32.79048177679961,238190681671933.6,2.75143004576046
294,33.44938870264226,138.5223611958545,456852406604470.5,2.604947523634866
294,97.43836499876072,-9.510719343377104,160016232670143.06,2.8449220834479445
294,75.70900978477665,72.92275328956997,20846286803033.152,3.3761500827478383
294,120.81471090364886,47.31233874264852,174135430083492.56,2.824786545051645
321,23.968027215793896,116.10311474135685,372474432327110.25,2.6500132946397725
321,110.79792984036489,32.87710974051428,238984630100078.34,2.75066105381998
321,33.44938870264226,138.5223611958545,456782355590773.44,2.60498107829679
321,97.43836499876072,-9.510719343377104,159459630175027.1,2.8457549026967097
321,75.70900978477665,72.92275328956997,20792434619560.758,3.376883725078342
871,23.968027215793896,116.10311474135685,370068618150399.4,2.651456132394893
871,110.81605978250964,32.882074407663254,236512006010892.5,2.7530651433682767
871,33.44938870264226,138.5223611958545,455711626282509.3,2.605494656452407
871,97.43836499876072,-9.510719343377104,159695510852067.47,2.8454015809142006
871,75.70900978477665,72.92275328956997,20513836743217.242,3.380712323890307
563,23.968027215793896,116.10311474135685,368894124418552.06,2.65216420898725
563,110.81605978250964,32.882074407663254,237791574829147.75,2.7518176574433486
563,33.44938870264226,138.5223611958545,454893952387971.9,2.605887737558325
563,97.43836499876072,-9.510719343377104,162411724525045.22,2.8413733069855267
563,75.28179726507763,75.17137850749053,20904663034481.37,3.3753571250898324
457,23.968027215793896,116.10311474135685,371981758400252.5,2.650307941606247
457,110.81605978250964,32.882074407663254,237977900675704.06,2.751636610499512
457,33.44938870264226,138.5223611958545,456007986654194.5,2.6053523755998222
457,97.43836499876072,-9.510719343377104,159084673902483.34,2.8463177112595153
457,75.70900978477665,72.92275328956997,20702835022638.387,3.3781089400721473
1378,23.968027215793896,116.10311474135685,374350312891541.44,2.648895265552308
1378,110.81605978250964,32.882074407663254,236504928364725.5,2.75307206388422
1378,33.44938870264226,138.5223611958545,459945146970583.2,2.603471623862759
1378,97.43836499876072,-9.510719343377104,162883811666324.94,2.840680632790866
1378,75.70900978477665,72.92275328956997,20489583109217.266,3.381048290306863
1,23.968027215793896,116.10311474135685,371809616519172.94,2.650410991957623
1,110.81605978250964,32.882074407663254,237804609536249.8,2.751804987028047
1,33.44938870264226,138.5223611958545,456473949508387.1,2.605128872175272
1,97.43836499876072,-9.510719343377104,160614212464959.06,2.8440308450726564
