# x,y,z,concentration,mass,chi2
1.807302864942538179e+01,1.765572652114730090e+02,0.000000000000000000e+00,2.448775127416288555e+00,9.537172747622136250e+14,9.341541329749128636e+03
1.108105761372615490e+02,3.291589235539356650e+01,0.000000000000000000e+00,2.752162845238947497e+00,2.374367602090060312e+14,9.368473735844505427e+03
-1.138675316108346180e+01,1.247855717372786160e+02,0.000000000000000000e+00,2.601639311602701454e+00,4.638163642740483750e+14,9.378986674734180269e+03
