# x,y,z,concentration,mass,chi2
2.360211410287630684e+01,1.173409805184670915e+02,0.000000000000000000e+00,2.638860536164542747e+00,3.916529480022939375e+14,9.359728692935448635e+03
1.103617898689194874e+02,3.267838554902719750e+01,0.000000000000000000e+00,2.754758561839458775e+00,2.347869645366425000e+14,9.372490740474793711e+03
3.702695161948889790e+01,1.535796645980529433e+02,0.000000000000000000e+00,2.590866787289716644e+00,4.873023192990158125e+14,9.369324350974799017e+03
1.177069276139090732e+02,5.300109296577704754e+01,0.000000000000000000e+00,2.860319870419042232e+00,1.500571110979118750e+14,9.389427380005712621e+03
7.533871572903659342e+01,7.500746983356873443e+01,0.000000000000000000e+00,3.360972904483447543e+00,2.199495869197593750e+13,9.422748175887842081e+03
1.444091457423687075e+01,9.184344628541634847e+01,0.000000000000000000e+00,3.009631759852441579e+00,8.187967828021726562e+13,9.413604557015009050e+03
9.540465000035666776e+01,-1.167023614690212696e+01,0.000000000000000000e+00,2.860461016495677189e+00,1.499689872945693125e+14,9.409189087279171872e+03
8.592346175314520451e+01,1.027005528288912188e+02,0.000000000000000000e+00,3.639412780885908028e+00,8.527456727664470703e+12,9.427682331623025675e+03
