# x,y,z,concentration,mass,chi2
7.833499256617703566e+01,4.200853338129599024e+01,0.000000000000000000e+00,2.588089292837525868e+00,3.679677094657855000e+15,6.847568666144105009e+03
6.320436770335362553e+01,3.870082898430775487e+01,0.000000000000000000e+00,2.621014116482762280e+00,3.165565680061088000e+15,6.883074751468233444e+03
6.252118787855494020e-01,1.435915160198490526e+02,0.000000000000000000e+00,2.224902584487920443e+00,2.226253710128346800e+16,8.518507928582428576e+03
-1.341914273131986590e+01,7.369010755093945875e+01,0.000000000000000000e+00,2.278417241013330319e+00,1.677608564815893400e+16,8.115261442392156823e+03
1.283140699816003689e+02,8.846812219417574852e+01,0.000000000000000000e+00,2.402331754120833551e+00,8.930677408858363000e+15,7.829241702242408792e+03
8.969110602210525940e+01,1.362265967994413245e+02,0.000000000000000000e+00,2.287708427427623814e+00,1.598269439031870400e+16,8.590326284056332952e+03
