# x,y,z,concentration,mass,chi2
7.662356275537231909e+01,4.216537686231819748e+01,0.000000000000000000e+00,3.118928494278569552e+00,3.992202317178795625e+14,6.676538148611225552e+03
1.889207887038781308e+01,9.067131340671880935e+01,0.000000000000000000e+00,4.526339134218551941e+00,4.739324501152196289e+12,6.816767639523348407e+03
8.742881977805080851e+01,2.866625930995179061e+01,0.000000000000000000e+00,3.158963431836419034e+00,3.429808859036093750e+14,6.702500285147048999e+03
1.755653006960259006e+02,1.109881600644303887e+02,0.000000000000000000e+00,4.213409823131280874e+00,1.112023351493860352e+13,6.821016325798697835e+03
