i,x,y,M200,concentration
44,72.77809787724554,45.035367022221934,373698005777384.75,3.136285037162578
44,87.33890108311826,28.6950507233349,343795783714373.2,3.1583337829841156
44,23.210507617696173,90.55599138592942,1884651649982.5,4.890889604166403
230,72.77743064668331,43.303122923813135,384954348517308.06,3.128476494704081
844,72.77809787724554,45.035367022221934,373481753412256.4,3.1364375376198446
844,87.33890108311826,28.6950507233349,344013233861764.6,3.1581660387389605
844,23.210507617696173,90.55599138592942,1882029457064.7068,4.891461646796675
962,72.77809787724554,45.035367022221934,371198195863124.4,3.1380537612778094
962,87.33890108311826,28.6950507233349,340611089743513.7,3.1608037636303097
962,23.210507617696173,90.55599138592942,1946558160846.8428,4.877629530286318
561,72.77809787724554,45.035367022221934,370825323582942.44,3.1383186908617215
561,87.33890108311826,28.6950507233349,341484011872947.44,3.1601242613173954
561,23.210507617696173,90.55599138592942,1862959617798.5718,4.895647981460384
46,72.5572912884168,44.41277415299534,368771836140820.44,3.139782908217857
191,72.05665235374063,43.42554716722796,383154805142947.8,3.129708089433575
767,72.77809787724554,45.035367022221934,374498285089841.4,3.135721513712404
767,87.33890108311826,28.6950507233349,345261973266566.3,3.157204962621158
767,23.210507617696173,90.55599138592942,1856396578363.4617,4.897099496470128
325,83.51122094332916,40.90793190834756,377633376078051.2,3.1335264177660522
325,57.74481767168663,25.13046541049229,187223584741347.88,3.3237548564325072
325,15.927326386165419,82.18936820811811,3095630166967.471,4.691204332756913
325,135.53484952710772,80.95488985146808,86171546270.64064,6.33777336772635
754,72.77809787724554,45.035367022221934,376572269008480.9,3.1342671541627016
754,87.33890108311826,28.6950507233349,346948471463993.4,3.15591293507643
754,21.932099482766056,90.30685177244433,2203153438340.9316,4.827157988200747
551,72.77809787724554,45.035367022221934,373781298842442.6,3.1362263246839155
551,87.33890108311826,28.6950507233349,344627285349567.6,3.157692970226688
551,23.210507617696173,90.55599138592942,1899540298496.8281,4.887657852517857
523,72.77809787724554,45.035367022221934,374794289294303.94,3.1355134104782567
523,87.33890108311826,28.6950507233349,344842327281644.5,3.1575275167713874
523,18.774562492965003,90.45576072386024,4890826450425.921,4.514390906444541
523,135.53484952710772,80.95488985146808,92202620183.76956,6.301861258763454
585,72.77809787724554,45.035367022221934,374755921788580.3,3.135540374374531
585,87.33890108311826,28.6950507233349,345151808905593.5,3.157289597533844
585,23.210507617696173,90.55599138592942,1874867415604.5635,4.893028490098054
824,72.77809787724554,45.035367022221934,373744971684071.4,3.136251929603618
824,87.33890108311826,28.6950507233349,344904572771689.44,3.1574796459071814
824,23.210507617696173,90.55599138592942,1854600863728.8743,4.897497615157329
453,72.77809787724554,45.035367022221934,373312595093587.3,3.1365568942455955
453,87.33890108311826,28.6950507233349,344511218983077.3,3.1577823183023224
453,23.210507617696173,90.55599138592942,1867581845084.132,4.894629029023077
537,72.77809787724554,45.035367022221934,374513357176834.56,3.1357109131023972
537,87.33890108311826,28.6950507233349,344941550368313.1,3.1574512121441973
537,23.210507617696173,90.55599138592942,1879326511617.883,4.892052210932046
412,72.77809787724554,45.035367022221934,371882210443462.75,3.1375685110445866
412,87.33890108311826,28.6950507233349,341180423799513.4,3.160360367370768
412,23.210507617696173,90.55599138592942,1792471361176.0872,4.911535469062581
552,72.77809787724554,45.035367022221934,375057719632842.0,3.135328357799207
552,87.33890108311826,28.6950507233349,345386768767173.25,3.1571091225397745
552,18.891868868049094,90.68704613071594,4777236115635.65,4.523310787421611
552,135.53484952710772,80.95488985146808,90549822629.64694,6.311443705424457
83,72.77809787724554,45.035367022221934,376317397071557.25,3.1344454118807845
83,87.33890108311826,28.6950507233349,345125435944487.6,3.1573098631788925
83,23.210507617696173,90.55599138592942,1881301675005.8562,4.891620568754542
93,72.77809787724554,45.035367022221934,373491736153691.7,3.136430495716319
93,87.33890108311826,28.6950507233349,345172416197854.7,3.1572737635415966
93,23.210507617696173,90.55599138592942,1995193642406.7996,4.86752877116
900,72.77809787724554,45.035367022221934,369829862084816.5,3.1390273934487394
900,87.33890108311826,28.6950507233349,340972697443823.75,3.160522051258144
900,23.210507617696173,90.55599138592942,1880983596527.1812,4.891690046816023
770,72.77809787724554,45.035367022221934,371514177233017.7,3.137829478985725
770,87.33890108311826,28.6950507233349,343441104882791.56,3.1586076343931495
770,15.8622462208739,82.2712593938902,3454018966372.612,4.648234131299308
770,135.53484952710772,80.95488985146808,89666685314.57886,6.31664191662969
793,72.77809787724554,45.035367022221934,374274666709876.6,3.135878844973639
793,87.33890108311826,28.6950507233349,344947301711455.44,3.157446789970687
793,23.210507617696173,90.55599138592942,1923328501029.5256,4.882550910470057
65,72.77809787724554,45.035367022221934,378310682082636.6,3.133054783510511
65,87.33890108311826,28.6950507233349,348110893634758.4,3.155026359677569
65,23.210507617696173,90.55599138592942,1906481596623.4595,4.8861605365901415
865,72.77809787724554,45.035367022221934,371752566619997.06,3.1376604079744914
865,87.33890108311826,28.6950507233349,342438245249626.8,3.159383615301471
865,23.210507617696173,90.55599138592942,1868498270269.0513,4.894427331317006
504,72.77809787724554,45.035367022221934,374484145600368.3,3.1357314588215703
504,87.33890108311826,28.6950507233349,344745784682905.06,3.157601782894798
504,18.891974541559428,90.66659673729451,4747176177967.297,4.525709798109801
504,135.53484952710772,80.95488985146808,89800455342.75461,6.315850978880586
1101,72.77809787724554,45.035367022221934,375465267394522.0,3.1350423439523425
1101,87.33890108311826,28.6950507233349,345498356398124.6,3.157023457582707
1101,23.210507617696173,90.55599138592942,1896753327089.1602,4.888260703059938
157,72.77809787724554,45.035367022221934,374932057036362.94,3.13541661478972
157,87.33890108311826,28.6950507233349,345515213734410.2,3.1570105189443223
157,23.210507617696173,90.55599138592942,1870879954397.3577,4.893903643153538
809,72.77809787724554,45.035367022221934,372524796720709.2,3.137113531249224
809,87.33890108311826,28.6950507233349,340544862466496.25,3.160855393461718
809,23.210507617696173,90.55599138592942,2008495344406.2405,4.864812675319033
924,72.77809787724554,45.035367022221934,375697005828288.75,3.1348798617668727
924,87.29823755386796,28.70400954178995,342917091931224.06,3.159012792091814
924,23.210507617696173,90.55599138592942,1881153935053.1877,4.891652838091924
959,72.77809787724554,45.035367022221934,371043597284995.94,3.138163570131287
959,87.33890108311826,28.6950507233349,342930381288103.2,3.1590025087000617
959,23.210507617696173,90.55599138592942,1854228517698.3074,4.897580218391651
408,80.5278210598951,38.527061460909245,395604078548613.3,3.121313334883413
408,23.210507617696173,90.55599138592942,1880464685087.6375,4.891803420275333
595,72.77809787724554,45.035367022221934,374422808598136.9,3.1357746053458917
595,87.33890108311826,28.6950507233349,344623273962183.6,3.157696057654922
595,18.88954623453739,90.66909647538876,4751160672172.769,4.5253908600570885
595,135.53484952710772,80.95488985146808,89795076065.80682,6.31588276010511
1068,72.77809787724554,45.035367022221934,380391230044451.9,3.131611721888546
1068,87.33890108311826,28.6950507233349,349833790248414.8,3.1537181983118927
1068,23.210507617696173,90.55599138592942,1903009982397.938,4.886908662714914
481,72.77809787724554,45.035367022221934,371953807902114.06,3.1375177746745018
481,87.33890108311826,28.6950507233349,342586799045927.25,3.1592685137853564
481,18.93672964564543,85.38989030455672,4798887287238.384,4.521592975393259
481,135.53484952710772,80.95488985146808,86884873094.7109,6.333386051632877
696,72.77809787724554,45.035367022221934,374187867994145.94,3.1359399414302063
696,87.33890108311826,28.6950507233349,344595210543945.44,3.157717658201693
696,19.218913728651273,91.23741475116097,3656807385973.423,4.626011376309317
696,135.53484952710772,80.95488985146808,87579804028.31088,6.3291492671841265
49,72.77809787724554,45.035367022221934,368798395610194.06,3.1397639139043005
49,87.33890108311826,28.6950507233349,340054627346427.1,3.1612379125070045
49,23.210507617696173,90.55599138592942,1920766294609.0212,4.883097675170549
182,72.77809787724554,45.035367022221934,371578905745495.5,3.137783560468907
182,87.33890108311826,28.6950507233349,340100872253181.1,3.1612018031564206
182,23.210507617696173,90.55599138592942,1875906355552.6794,4.892800798760859
228,72.77809787724554,45.035367022221934,375138404029659.94,3.1352717073795713
228,87.33890108311826,28.6950507233349,343685151157276.75,3.1584191707151748
228,23.210507617696173,90.55599138592942,1940228058339.8398,4.878964274295801
583,72.77809787724554,45.035367022221934,372433559532903.7,3.137178079411528
583,87.33890108311826,28.6950507233349,346995958782315.56,3.1558766536168528
583,23.210507617696173,90.55599138592942,1843727592894.908,4.899917232856561
241,72.63427631941775,45.45123552803247,369222009714313.25,3.1394611616221586
241,87.33890108311826,28.6950507233349,342908605398924.2,3.1590193592523437
241,23.210507617696173,90.55599138592942,1882996596083.5767,4.891250560766515
1059,72.77809787724554,45.035367022221934,368440967258307.5,3.140019657330789
1059,87.33890108311826,28.6950507233349,339165965118784.7,3.161932841320006
1059,-2.8892814957655872,80.89060284172021,1419234344606.0586,5.008811941773993
938,73.1811411169044,41.077110878158685,393917500488665.9,3.122433720912633
938,87.26354046366313,47.3180111762351,334093680895349.2,3.1659375046769243
320,72.84650039257728,45.41068259453003,368907462920935.4,3.1396859286922254
320,87.33890108311826,28.6950507233349,340677735232511.2,3.1607518187509753
320,23.210507617696173,90.55599138592942,1788738575571.3662,4.9123956068250205
208,72.77809787724554,45.035367022221934,371606856748452.9,3.1377637346603473
208,87.39872403005138,28.656577077000236,342632832362014.9,3.1592328575214874
208,23.210507617696173,90.55599138592942,1856253975026.2842,4.897131097062659
281,72.77809787724554,45.035367022221934,374770275715882.2,3.135530286378428
281,87.33890108311826,28.6950507233349,345106005663588.94,3.1573247949682846
281,23.210507617696173,90.55599138592942,1880494520752.489,4.89179690076338
421,72.77809787724554,45.035367022221934,370488692344317.4,3.1385581189647604
421,87.33890108311826,28.6950507233349,341574945511092.8,3.1600535848288662
421,23.210507617696173,90.55599138592942,1816856327630.1694,4.905963835115937
465,72.77809787724554,45.035367022221934,374975929309525.4,3.135385798201038
465,87.33890108311826,28.6950507233349,344528924316582.0,3.157768686599169
465,23.210507617696173,90.55599138592942,1896256962970.8645,4.888368172448091
406,72.77809787724554,45.035367022221934,377822945648258.2,3.1333943208244177
406,87.33890108311826,28.6950507233349,347787848652574.94,3.1552724226057713
406,23.210507617696173,90.55599138592942,1822321446857.8633,4.904726248692274
85,72.77809787724554,45.035367022221934,375202103935554.2,3.1352269915011215
85,87.33890108311826,28.6950507233349,344634155972215.0,3.157687682232963
85,23.210507617696173,90.55599138592942,1885503136160.133,4.8907040343527255
753,72.77809787724554,45.035367022221934,375889732988841.9,3.1347448148564547
753,87.33890108311826,28.6950507233349,345975732646407.6,3.1566573178412036
753,23.210507617696173,90.55599138592942,1886410036961.309,4.890506487552628
534,72.77809787724554,45.035367022221934,373657358919020.44,3.136313693891809
534,87.33890108311826,28.6950507233349,344025535521459.7,3.158156552492867
534,18.8841042116005,90.65452908477215,4798408607229.236,4.5216308631570366
534,135.53484952710772,80.95488985146808,91722547033.50966,6.304625274983627
285,72.77809787724554,45.035367022221934,378294652505156.44,3.133065934944542
285,87.33890108311826,28.6950507233349,349913331070961.1,3.153657973288373
285,23.210507617696173,90.55599138592942,1811639448590.7083,4.907148977472735
263,72.77809787724554,45.035367022221934,374894252833429.06,3.1354431722039573
263,87.33890108311826,28.6950507233349,344184189378660.3,3.158034241817573
263,23.210507617696173,90.55599138592942,1850572867483.2607,4.898392163522948
317,72.72551423147868,44.93259273317291,374780518164614.3,3.13552308820156
317,87.33890108311826,28.6950507233349,344825234860285.3,3.1575406636036076
317,23.210507617696173,90.55599138592942,1886393495803.3916,4.890510089729212
139,72.77809787724554,45.035367022221934,374782051685590.94,3.135522010493726
139,87.24906552146564,28.719652725947597,346010833394788.7,3.1566304177605264
139,23.210507617696173,90.55599138592942,1902136101281.2366,4.887097215481917
270,72.10589788848976,43.44706626958562,381539838476852.56,3.1308187115582076
66,75.36513711984612,40.082888445639256,397678025830285.4,3.1199426982883836
885,72.77809787724554,45.035367022221934,378081781553339.06,3.1332140732960654
885,87.33890108311826,28.6950507233349,348109372306706.8,3.1550275178909173
885,23.210507617696173,90.55599138592942,1877358650797.0554,4.8924827465581
542,72.77809787724554,45.035367022221934,374613327168387.94,3.1356406131838708
542,87.33890108311826,28.6950507233349,344054650880176.6,3.158134102072058
542,23.210507617696173,90.55599138592942,1891580710997.8845,4.889382142185144
380,72.77809787724554,45.035367022221934,373815765149387.5,3.136202033864784
380,87.33890108311826,28.6950507233349,344380679913813.75,3.1578828464829187
380,23.210507617696173,90.55599138592942,1974309682930.8027,4.871832951232538
