# x,y,z,concentration,mass,chi2
7.878032065435377262e+01,4.046195272125741837e+01,0.000000000000000000e+00,3.125760851909697990e+00,3.889547641790382500e+14,6.680862059324250367e+03
1.871410511794103115e+01,9.046390857606303371e+01,0.000000000000000000e+00,4.495920687832715146e+00,5.135455057037113281e+12,6.816747107980222609e+03
