# x,y,z,concentration,mass,chi2
7.662356275537231909e+01,4.216537686231819748e+01,0.000000000000000000e+00,2.600846880566213937e+00,3.470457644749221000e+15,6.836264067806081584e+03
1.889207887038781308e+01,9.067131340671880935e+01,0.000000000000000000e+00,2.336047276514550131e+00,1.246072696764414400e+16,7.970440947343817243e+03
8.742881977805080851e+01,2.866625930995179061e+01,0.000000000000000000e+00,2.691468022825934892e+00,2.308394796434597000e+15,6.811643435109010170e+03
1.755653006960259006e+02,1.109881600644303887e+02,0.000000000000000000e+00,2.276650264679596525e+00,1.693174829450489600e+16,8.033826149149978846e+03
