# x,y,z,concentration,mass,chi2
7.331073150790058435e+01,4.154117401653122954e+01,0.000000000000000000e+00,3.122874686273680034e+00,3.932558302963623750e+14,6.677253196748207301e+03
8.743805095375461178e+01,2.866386700626922135e+01,0.000000000000000000e+00,3.159061745155280487e+00,3.428538369234956250e+14,6.702524480288990162e+03
1.590776451816731907e+01,8.221390188697294832e+01,0.000000000000000000e+00,4.637961240810831498e+00,3.546204447517113770e+12,6.819126706008257315e+03
1.364387233440762657e+02,8.053004758848587130e+01,0.000000000000000000e+00,6.202385977122171212e+00,1.114309273390994110e+11,6.822424102724513432e+03
