# x,y,z,concentration,mass,chi2
1.612928005722488365e+02,1.433209494530534869e+02,0.000000000000000000e+00,3.351612385888770085e+00,1.695150078635385312e+14,3.837120042985970940e+03
2.403838043564806810e+02,2.154504973380055901e+02,0.000000000000000000e+00,3.536336211210438840e+00,8.950144392314351562e+13,3.856636484672667393e+03
1.163737936861775779e+02,1.414723955645345939e+02,0.000000000000000000e+00,3.520653344090751258e+00,9.436470849002253125e+13,3.850363485303382731e+03
1.523591647371548845e+02,2.601163300777206473e+02,0.000000000000000000e+00,3.947615072910907408e+00,2.415492159030060156e+13,3.861712366064094567e+03
