x,y,e1,e2,f1,f2,g1,g2,sigs,sigf,sigg
208.3339771,50.833804,0.29195615113196655,-0.4010891680846993,0.192419941,-0.195041438,0.291839253,0.192090778,0.1943997194104135,0.21774656426181582,0.3314936879087822
230.0132349,57.55487572999999,-0.05430024732782578,-0.19928409329387875,-0.056320218,0.067043559,0.194438696,-0.034761719,0.1943997194104135,0.27246718085782523,0.4147994294324139
221.9965469,63.997098019999996,0.03295640176397163,-0.06837902135637709,0.177573211,0.086216541,-0.288164687,-0.495528241,0.1943997194104135,0.16577385688869944,0.25237131692614384
237.5353372,63.71818392,0.22574243486317425,0.13767059502993248,0.221607879,-0.408590436,0.165523122,-0.624159225,0.1943997194104135,0.46032541818543005,0.7007916337497857
229.0391723,69.88690408000001,-0.1707125654855346,-0.33327687081799934,-1.176150155,-0.301135499,0.58763779,1.144466968,0.1943997194104135,0.5597771851000827,0.8521953222320661
223.2407006,80.23245183,-0.678211271621375,0.358226466617767,0.089693425,0.116998936,0.180488202,0.033153953,0.1943997194104135,0.12471589442220982,0.18986536904963927
236.9630123,78.65271816,-0.3095404250097338,-0.11482954051380131,0.284815462,-0.989214423,1.083209611,-1.050467713,0.1943997194104135,0.45498474438003617,0.6926610822452433
258.9666669,86.19283,0.25670205349739333,0.21654731689037177,0.029386564,-0.296999656,-0.386497356,0.176063769,0.1943997194104135,0.12407336596943744,0.18888719459660983
263.7169331,87.11899346,0.23291471050404539,0.4107482699046235,-0.12370735,0.093517098,0.164394252,-0.14277416,0.1943997194104135,0.2249154677503487,0.34240750537236564
228.2577074,88.53192313000001,0.4663856738974449,0.0014077110787720669,0.361923357,0.266529325,-0.699136171,-0.6985282,0.1943997194104135,0.2762673204514951,0.42058469769942136
258.29740350000003,90.39982257000001,0.07339408460637552,-0.17726010566957293,0.179736798,-0.023742828,0.063686458,-0.412677064,0.1943997194104135,0.11793204701502259,0.17953775445400785
241.3439875,90.53703712000001,0.11074001069072427,0.41765309049598776,0.044609498,0.217591615,0.586365715,0.310358814,0.1943997194104135,0.3817310285694655,0.5811408638234721
236.7798857,90.92059730000001,0.21329491795142147,0.010748356970575627,0.904217089,-0.094461788,0.199382196,0.738348047,0.1943997194104135,0.4635057135315908,0.7056332616143262
193.8890266,91.20009457,0.27720707959236385,0.23083019187891088,-0.180293264,1.153494433,0.858947056,-0.457575033,0.1943997194104135,0.49940964083230355,0.7602927934956712
270.9304694,91.98745735,-0.26557529839399807,0.04145503149555611,-0.269772101,0.254853653,-0.006530787,0.062214857,0.1943997194104135,0.25030753948096496,0.38106396606170834
291.5691083,92.86559666000001,-0.045394964901446726,-0.3127196284960615,-0.124078373,-0.299338897,0.892077479,0.216296839,0.1943997194104135,0.32498755927999573,0.4947555655604509
264.0714236,92.96453140000001,-0.09308271277395234,-0.18359668450507122,-0.436428301,-0.133547449,0.724728457,-0.913542471,0.1943997194104135,0.4408750396066947,0.6711807062564161
250.4082463,94.21226253,0.15013031171588276,0.35502839025569743,-0.225740074,0.093596377,0.246869624,-0.180881172,0.1943997194104135,0.2808206594602908,0.42751662402138946
305.65048079999997,95.37176415,0.10551286690432643,0.03854811155945542,-0.352139798,-0.595223818,-0.92613005,-0.379153232,0.1943997194104135,0.39171048052209423,0.5963334127497906
282.4646146,96.87847899,0.0354402243408125,-0.2903365523400031,-0.307269015,0.406539039,0.083848324,-0.319738626,0.1943997194104135,0.2975826743331453,0.45303483206210654
306.6056368,99.74264876000001,0.1878946785056581,-0.22999073566222744,0.197609404,0.02780061,0.268975071,-0.088261303,0.1943997194104135,0.26504739976023445,0.40350368013848315
296.3568208,115.7243966,0.06143307219738219,-0.001220735888041232,0.011069734,0.026735572,0.221780564,0.038686971,0.1943997194104135,0.11551997029560333,0.1758656496382561
272.400424,113.0372313,0.04806028094861383,0.018176589868574095,-0.082768179,0.042263023,0.232415468,0.066344879,0.1943997194104135,0.1882547325678096,0.2865958219673649
300.02141309999996,115.45424820000001,-0.19424167368623804,0.3472698986135463,-0.303034495,-0.434410504,0.322967219,0.38694196,0.1943997194104135,0.14971390593129935,0.22792191912025467
262.24194339999997,117.24236160000001,0.07519501393925412,0.09351215950153925,0.387815285,0.491178174,0.788969773,-2.364268905,0.1943997194104135,0.5501643274075222,0.8375608702091277
144.62831709999998,120.1985052,0.0,0.0,0.298014768,1.034848972,0.765829129,1.043639966,0.1943997194104135,0.5672928722319495,0.8636370772510589
297.7033743,122.21264160000001,0.11274974150209795,0.16315885143547906,0.122554062,-0.039470544,-0.351884238,-0.081114318,0.1943997194104135,0.23719927394624998,0.36110816423805475
144.28278429999997,126.208545,0.19425920003936162,0.06848523015963413,0.084804028,0.108718027,0.203552657,0.001166938,0.1943997194104135,0.2192190390059622,0.333735358563584
282.80056809999996,130.8045788,-0.1059527637808042,-0.12804358508118593,-0.0528667,0.103330764,-0.755658159,-0.082309088,0.1943997194104135,0.1400790879336907,0.2132540351002023
276.62206729999997,134.3682311,-0.17801078567883113,0.13171385161814508,-0.096704157,0.33402986,0.018917026,0.610801747,0.1943997194104135,0.18275352843437123,0.2782208818055544
255.0261836,142.1540334,0.17886489294559751,0.17414444838626866,-0.027219351,0.02042713,0.000745501,-0.043432555,0.1943997194104135,0.057305827937918066,0.08724142356140875
294.4078098,133.71770610000002,0.06259226921902412,0.18119695601747055,0.029056618,0.344187299,0.389393532,-0.223550326,0.1943997194104135,0.2894424124948906,0.4406422350700292
187.6744321,140.9069906,-0.17692985949937742,-0.13927292423572973,-0.234390313,-0.284632274,-0.342519714,0.069804884,0.1943997194104135,0.13208132119481417,0.20107837023819972
143.4803045,142.3460124,-0.40914054191384874,-0.32131017449126215,0.055021683,-0.257544082,0.063726952,-0.107439082,0.1943997194104135,0.1341341983481676,0.20420363570769556
161.5839177,143.74881530000002,-0.18105972174307308,-0.04725209234613656,-0.068601265,-0.32460837,0.156937922,0.217305353,0.1943997194104135,0.2297903415897467,0.34982893088413186
272.83407,144.2336395,-0.2028513710590895,0.08915946158816596,0.016332386,-0.036350615,0.271117536,0.109413927,0.1943997194104135,0.15614215591628058,0.23770817821253962
253.91528369999997,145.8438754,-0.023270451628313503,0.023231484029098488,0.27685862,0.347161466,0.265070004,-0.012773003,0.1943997194104135,0.19514635978361855,0.297087518721368
266.70558969999996,144.2399542,-0.25803874994139697,0.03466978867123683,-0.384727911,-0.265516188,-0.19949577,-0.877928368,0.1943997194104135,0.3194582928059692,0.48633790376578967
156.8569815,147.3136234,-0.22544014167361803,0.0838881051113079,0.02832479,0.004766986,0.06526507,-0.090939676,0.1943997194104135,0.20685534361234492,0.3149130777340089
271.520482,147.86284030000002,0.10754115120349261,-0.003949649214425064,0.013026782,0.088767207,0.040279817,-0.044845464,0.1943997194104135,0.19874892049992798,0.30257199624602277
156.8220533,155.5626648,0.03073293570065801,0.018287335647380065,0.010204343,-0.034369994,0.278747752,0.078450485,0.1943997194104135,0.29700999992544286,0.4521630022262429
142.13999729999998,164.4778115,-0.10309811867532295,0.15243069604627568,0.13137767,-0.407062179,-0.234895906,-0.002040082,0.1943997194104135,0.13061434178887255,0.19884506559336912
272.7184311,181.8551464,-0.15344561383992192,0.1428820348617618,-0.076392306,-0.024917935,0.04898127,0.005413951,0.1943997194104135,0.17288566877219397,0.2631982190954862
273.77664419999996,180.5793973,-0.14706975643330739,0.11027025276294815,-0.125576819,0.630329226,-0.284088062,0.08643982,0.1943997194104135,0.2963476641947052,0.4511546735081284
122.83697310000001,188.8200844,0.4031404052301026,-0.1773737730284341,-0.494557703,0.823753935,-0.616186819,-0.334260568,0.1943997194104135,0.3045618654661467,0.46365983464316746
253.8487294,196.9760776,0.07436691916459255,-0.28279400255728226,0.229064302,0.264272339,1.008678199,-1.025875169,0.1943997194104135,0.4490893279357512,0.6836859999264964
264.6863572,199.30047150000001,-0.15391158022128715,0.16517120374154037,-0.541498092,-0.11749092,0.979906557,-0.490697608,0.1943997194104135,0.3322042292686762,0.5057421019362528
205.84824709999998,200.5836274,0.05990480541701713,-0.06483827670739543,-0.191326157,0.033595956,-0.31571597,-0.387064254,0.1943997194104135,0.3176709006456733,0.48361680816106956
