# x,y,z,concentration,mass,chi2
1.603724531846575019e+02,1.320818372908144624e+02,0.000000000000000000e+00,3.122812239603715234e+00,3.933494584905720625e+14,3.835682171543825916e+03
2.249069715862332544e+02,2.670113497649317651e+02,0.000000000000000000e+00,3.399774968716120060e+00,1.430347832128063438e+14,3.857104252309029107e+03
2.130368492678324515e+02,2.007510405295970770e+02,0.000000000000000000e+00,3.276288712594590535e+00,2.221915060748400625e+14,3.855582389984819201e+03
1.374678708164783814e+02,2.536976079901443200e+02,0.000000000000000000e+00,3.787381957984729208e+00,3.955852293526159375e+13,3.861680222141043487e+03
1.223071973792582980e+02,1.363593119946728223e+02,0.000000000000000000e+00,3.233206395297230973e+00,2.601146370563319375e+14,3.845413495445290664e+03
2.537571797573163508e+02,1.575533859688617611e+02,0.000000000000000000e+00,3.793375423695759086e+00,3.882083091308594531e+13,3.857065891171471776e+03
