# x,y,z,concentration,mass,chi2
1.609207134722344961e+02,1.434630964508731097e+02,0.000000000000000000e+00,3.093370645652742557e+00,4.403050939486668125e+14,3.833432707575736003e+03
2.289735372152243258e+02,2.485120541580327540e+02,0.000000000000000000e+00,3.285382714339415422e+00,2.149792156160089062e+14,3.856117963053206495e+03
1.158933903562720786e+02,1.418123256002103290e+02,0.000000000000000000e+00,3.272317089083270680e+00,2.254232492444828438e+14,3.847836449924165208e+03
