,NAME,z_use,X_WORLD,Y_WORLD,SNR,FROM,epoch,f435w-f606w,f435w-f814w,f814w-f606w,mag_F814W,xc,yc,ns,rs,q,phi,psi11,psi12,psi22,psi111,psi112,psi122,psi222,err_xc,err_yc,err_ns,err_rs,err_q,err_phi,err_psi11,err_psi12,err_psi22,err_psi111,err_psi112,err_psi122,err_psi222,rchi2,F1_fit,F2_fit,a,Q111,Q112,Q122,Q222,F1_HOLICs,F2_HOLICs,mask_flag,checkFit_flag,noisemap_masked_mean,noisemap_masked_stdv,noisemap_masked_skew,noisemap_masked_kurtosis,a_pix,G1_fit,G2_fit,f1,f2,g1,g2,F,F_pix,G,stamp-size,X_IMAGE,Y_IMAGE,xs,ys,overlap_flag
0,abell2744_150,1.0343,3.567877772,-30.4251453,76.02258818,f606w_w_f814w,1,1.2309,1.6705,-0.4396,22.42921252,-2.528028763,-0.828956023,0.948087968,2.404472451,2.96900738,-0.47079222,0,0,0,0.013036486,-4.43E-05,-0.00149129,-0.011658226,0.049206836,0.024155428,0.005192647,0.010953272,0.0223517,0.002883383,0,0,0,0.000844166,0.000860741,0.000783197,0.000822216,1.165470948,0.005772598,-0.005851243,0.352196575,-113.0231969,45.75039517,-32.45800164,-24.01203387,-0.002735038,-0.00181204,0,0,0.001327689,0.001627277,0.440790472,-1.728686217,11.73988584,0.008755178,0.005762723,0.192419941,-0.195041438,0.291839253,0.192090778,0.273982839,0.008219485,0.349383767,77,6829.465902,1639.460133,204.8839771,49.183804,0
1,abell2744_192,0.4253,3.560894427,-30.42327736,23.25655361,f814w_w_f814w,1,1.7691,2.136,-0.3669,24.31220555,-1.082896597,-1.975102807,0.788958316,5.23384244,1.520635908,-0.91840751,0,0,0,0.000382171,0.000484228,-0.003761384,0.003538386,0.262277773,0.294078201,0.033583003,0.167186466,0.077391532,0.064911891,0,0,0,0.008755983,0.006256755,0.005487281,0.008528349,0.254334265,-0.001689607,0.002011307,0.281463602,52.39058601,32.97004293,-29.4615125,-22.34117442,0.006498578,0.000312766,0,0,0.001058649,0.001820351,1.208966917,-0.287818392,9.382120069,0.005833161,-0.001042852,-0.056320218,0.067043559,0.194438696,-0.034761719,0.087560298,0.002626809,0.197521603,72,7552.107829,1863.495858,226.5632349,55.90487573,0
2,abell2744_196ep1,0.4678,3.563477253,-30.42148825,385.9175148,f606w_w_f814w,1,1.6765,1.7176,-0.0411,20.85736754,-1.243547959,-2.220992979,0.852778257,6.208383249,1.164283441,-0.560839634,0,0,0,0.003668324,-0.006139675,0.006986068,0.011312668,0.002368244,0.000364243,0.000612542,0.00482254,0.000316828,0.004839322,0,0,0,0.000303483,0.000430908,0.000261881,0.000430396,7.497708412,0.005327196,0.002586496,0.462615732,-131.129106,-56.35139832,-31.92756494,155.3641531,-0.001113367,0.000438485,0,0,0.001099727,0.00129588,0.341568803,-1.856063945,15.42052439,-0.008644941,-0.014865847,0.177573211,0.086216541,-0.288164687,-0.495528241,0.197396903,0.005921907,0.573225195,103,7284.884896,2078.236601,218.5465469,62.34709802,0
3,abell2744_203,1.6205,3.558471737,-30.4215649,31.38919758,f606w_w_f814w,1,0.7871,0.3354,0.4517,24.02979142,-1.186601517,-1.648899838,0.73188983,2.68426318,1.718907251,0.273817879,0,0,0,0.012455201,-0.015491245,0.000841271,-0.009024181,0.155610369,0.106485126,0.025563742,0.069788719,0.075389614,0.03929488,0,0,0,0.00993536,0.00610409,0.008531925,0.017371527,0.349250721,0.006648236,-0.012257713,0.166598652,-1.037765357,-3.691891449,-10.6014971,10.78197418,0.014173263,-0.036754872,0,0,0.000917263,0.001492115,1.032389804,-0.873605427,5.553288412,0.004965694,-0.018724777,0.221607879,-0.408590436,0.165523122,-0.624159225,0.464818455,0.013944554,0.645734188,47,7802.844574,2068.939464,234.0853372,62.06818392,0
4,abell2744_281ep1,1.8033,3.561208995,-30.41985184,21.42806203,f606w_w_f814w,1,1.1366,0.5857,0.5509,26.38473714,-0.935873879,-1.57635023,0.451334716,2.400877408,2.197210022,-1.022087805,0,0,0,-0.04411219,0.012649972,-0.026456819,-0.030718102,0.311411462,0.298766497,0.051116922,0.152707114,0.211382738,0.059744175,0,0,0,0.070789547,0.046601334,0.029167449,0.022312199,0.202818161,-0.035284505,-0.009034065,0.137000214,-5.081229961,1.595629347,-1.638235062,13.02962483,-0.013684773,0.014367964,0,0,0.000786906,0.001210627,0.899297353,-1.165306792,4.566673812,0.017629134,0.034334009,-1.176150155,-0.301135499,0.58763779,1.144466968,1.214088867,0.036422666,1.286515765,35,7519.639076,2274.563469,225.5891723,68.23690408,0
5,abell2744_329,2.3865,3.563077427,-30.41697836,49.09982006,f606w_w_f814w,1,1.1965,1.2092,-0.0127,23.0958155,-3.01583527,-5.963256854,0.535425501,5.096910903,7.583876639,1.327822916,0,0,0,0.006743527,0.002252293,-0.001361922,0.004767643,0.034666264,0.069409661,0.015594941,0.052361423,0.166549997,0.003073604,0,0,0,0.001707778,0.001058426,0.033274507,0.001430261,0.335876531,0.002690803,0.003509968,0.614914358,94.80216306,52.88935499,46.40623534,4245.195584,0.005805418,0.002653587,1,0,0.000679137,0.001153367,1.121242902,-0.711728753,20.49714526,0.005414646,0.000994619,0.089693425,0.116998936,0.180488202,0.033153953,0.147423409,0.004422702,0.183507971,169,7326.356687,2619.415061,219.7907006,78.58245183,0
6,abell2744_348ep1,3.3899,3.558657163,-30.41741644,28.08572858,f606w_w_f814w,1,2.2216,1.9403,0.2813,25.49752893,-1.796996745,-0.735996642,1.01524673,1.340519583,1.985757088,-1.393180856,0,0,0,0.02906484,-0.030595232,-0.011975912,-0.028757633,0.073838137,0.111888709,0.034291393,0.041659379,0.110436872,0.03843963,0,0,0,0.021824858,0.008929138,0.006856864,0.008573306,0.273764246,0.008544464,-0.029676433,0.16855421,4.105322175,-9.415500443,11.50792893,-17.13982085,0.006790515,-0.017702087,0,0,0.000931997,0.001248003,0.599236176,-1.624933004,5.618473674,0.032496288,-0.031514031,0.284815462,-0.989214423,1.083209611,-1.050467713,1.029400321,0.03088201,1.508915332,38,7783.767078,2566.757272,233.5130123,77.00271816,0
7,abell2744_394,0.8681,3.551570131,-30.41532047,85.10684013,f606w_w_f814w,1,1.0048,1.2081,-0.2033,22.07924992,0.285926209,0.394715477,1.960623202,1.154095676,2.011323782,0.350375953,0,0,0,-0.004475065,-0.001814038,0.006238259,-0.016005941,0.036205395,0.016248377,0.00247488,0.005360008,0.011314746,0.004858622,0,0,0,0.000115154,0.000434892,0.000262125,0.0004769,1.238340814,0.000881597,-0.00890999,0.618098764,169.7409263,276.3605445,1157.649952,-2325.738494,0.003055075,-0.002893305,1,0,0.001385958,0.00131123,-0.095853873,-1.956812178,20.60329213,-0.011594921,0.005281913,0.029386564,-0.296999656,-0.386497356,0.176063769,0.298449939,0.008953498,0.424710085,142,8517.222229,2818.094333,255.5166669,84.54283,0
8,abell2744_419,0.3198,3.550040118,-30.41506283,60.64036967,f606w_w_f814w,1,2.1563,2.2621,-0.1058,23.58558405,-1.404037074,-1.235691453,1.107076726,2.000561263,2.789242398,0.527478692,0,0,0,-0.003100917,-0.000738856,-0.004321524,0.006349882,0.065811657,0.04053374,0.009037461,0.018555568,0.038766516,0.00564305,0,0,0,0.001744554,0.001574724,0.00207349,0.002868922,0.261309801,-0.003711221,0.002805513,0.340970743,48.7186751,-22.14077802,17.35896144,9.404411393,0.009509323,-0.010152336,0,0,0.00106026,0.001281815,0.390813337,-1.827087579,11.36569144,0.004931828,-0.004283225,-0.12370735,0.093517098,0.164394252,-0.14277416,0.155077259,0.004652318,0.217738216,72,8675.564437,2848.966449,260.2669331,85.46899346,0
9,abell2744_438,0.6407,3.561461903,-30.41467269,21.98836333,f814w_w_f814w,1,1.3545,1.4102,-0.0557,24.78979319,-2.058959631,-1.499284608,0.749603398,3.201076853,2.748040232,0.001509166,0,0,0,0.005799508,-0.006479983,0.015915893,0.022471743,0.304383971,0.127433235,0.028930484,0.093339555,0.134921557,0.021680249,0,0,0,0.005306304,0.002899934,0.005303203,0.014040651,0.261181334,0.010857701,0.00799588,0.277591986,3.18251221,-86.50063361,71.27404315,1.769950935,0.013489066,-0.030816641,0,0,0.000824363,0.001223301,0.823502011,-1.288570445,9.253066216,-0.020974085,-0.020955846,0.361923357,0.266529325,-0.699136171,-0.6985282,0.449473467,0.013484204,0.988298048,64,7493.590246,2896.064104,224.8077074,86.88192313,0
10,abell2744_442ep1,0.6286,3.551786088,-30.41415191,44.85646844,f606w_w_f814w,1,1.4535,1.528,-0.0745,23.00113173,-1.520184028,-2.373899856,1.635268734,3.140816133,1.474799383,-0.589119544,0,0,0,0.009043453,-0.006546298,0.001740755,0.005121729,0.098906486,0.104266755,0.013193638,0.047419927,0.027275419,0.023353319,0,0,0,0.000806925,0.000697116,0.000901436,0.000770031,0.375967214,0.005392104,-0.000712285,0.650286297,1227.099581,-469.9710471,52.01596369,1109.592428,0.006799515,0.001564199,0,0,0.001134009,0.001308675,0.302491223,-1.873768475,21.67620991,0.001910594,-0.012380312,0.179736798,-0.023742828,0.063686458,-0.412677064,0.181298203,0.005438946,0.417562359,130,8494.913451,2958.327419,254.8474035,88.74982257,0
11,abell2744_457,1.9143,3.557246876,-30.41411496,36.57837845,f606w_w_f814w,1,0.9909,0.4252,0.5657,25.36548079,-2.087685162,-1.671059167,0.646040946,2.538780914,2.521653817,0.655806012,0,0,0,0.010802913,0.007919256,-0.008126343,0.00513624,0.198260885,0.184701298,0.027095707,0.068021417,0.118075481,0.02109466,0,0,0,0.010548212,0.012610869,0.016062369,0.022373934,0.29031983,0.001338285,0.006527748,0.200899556,19.52143826,-23.89628208,-0.750018018,-33.04701554,0.009594547,-0.015581653,0,0,0.000981756,0.001269312,0.528208196,-1.701530846,6.696651875,0.017590971,0.009310764,0.044609498,0.217591615,0.586365715,0.310358814,0.222117352,0.006663521,0.663436014,46,7929.799582,2962.901237,237.8939875,88.88703712,0
12,abell2744_461,1.6594,3.558717022,-30.4140087,22.06575546,f606w_w_f814w,1,0.9446,0.6523,0.2923,25.27338726,-2.486601468,-1.766466303,0.652446573,3.117049339,1.543123626,0.025174704,0,0,0,0.043680502,0.009658294,0.010572523,-0.015326001,0.249708692,0.17445466,0.036812439,0.112464992,0.095648874,0.074438543,0,0,0,0.012268158,0.010364435,0.016720137,0.024611059,0.288572696,0.027126513,-0.002833854,0.165455553,14.51226122,-27.13454934,14.28715977,-3.797616254,0.028694347,-0.016749283,0,0,0.000942105,0.001251902,0.585754099,-1.634757268,5.515185109,0.005981466,0.022150441,0.904217089,-0.094461788,0.199382196,0.738348047,0.909137819,0.027274135,0.764794809,40,7777.662858,2975.686577,233.3298857,89.2705973,0
13,abell2744_462ep1,0.8627,3.572532367,-30.41393285,40.38337531,f814w_w_f814w,1,1.2307,1.4463,-0.2156,24.51080425,-1.623708757,-1.77857696,0.991589383,1.259031667,2.128569945,0.347182042,0,0,0,0.004771009,0.010438791,-0.015588605,0.058770875,0.059055338,0.03754744,0.01730926,0.020365849,0.058363808,0.016645719,0,0,0,0.006599552,0.004587035,0.004909596,0.008459024,0.327506868,-0.005408798,0.034604833,0.1535605,0.66964673,-0.939303407,5.011424018,4.261826664,0.020569658,-0.017954509,0,0,0.000871947,0.001251088,0.75204841,-1.400740751,5.11868333,0.025768412,-0.013727251,-0.180293264,1.153494433,0.858947056,-0.457575033,1.167499493,0.035024985,0.973224001,38,6347.967555,2985.003152,190.4390266,89.55009457,0
14,abell2744_465,0.4008,3.547717079,-30.41370988,23.85260209,f814w_w_f814w,1,1.8815,2.3294,-0.4479,24.78344206,-0.930890886,-1.971236121,0.752815603,5.037715866,1.735197186,1.493373509,0,0,0,-0.012237706,0.004756028,-0.00394862,0.010535192,0.198609679,0.187704381,0.029330064,0.151554279,0.081253122,0.039618265,0,0,0,0.01004973,0.004256062,0.004104286,0.00497242,0.261176675,-0.008093163,0.00764561,0.306381479,7.860947554,56.28884886,-50.33813022,121.3028836,-0.001102705,0.010363774,0,0,0.000775166,0.001201667,0.918660592,-1.122437224,10.21271597,-0.000195924,0.001866446,-0.269772101,0.254853653,-0.006530787,0.062214857,0.371116385,0.011133492,0.062556691,71,8916.015648,3011.248578,267.4804694,90.33745735,0
15,abell2744_477,0.8145,3.541069411,-30.41346401,30.90476178,f814w_w_f814w,1,1.0404,1.5745,-0.5341,23.61690404,-1.667388976,-1.228376467,0.817295065,2.883676648,1.923964899,-0.857475639,0,0,0,0.007797635,-0.001245631,-0.015242338,-0.016714703,0.12052605,0.121265428,0.020671477,0.056680411,0.05995075,0.022954224,0,0,0,0.00805193,0.005141912,0.004441011,0.006316949,0.32955638,-0.003722351,-0.008980167,0.235977015,-33.86565105,40.41678679,-22.19329292,38.19261948,-0.00364453,0.007951474,0,0,0.001008123,0.001422388,0.740798757,-1.347004879,7.865900488,0.026762324,0.006488905,-0.124078373,-0.299338897,0.892077479,0.216296839,0.324035828,0.009721075,0.917925133,58,9603.970276,3040.519889,288.1191083,91.21559666,0
16,abell2744_484ep1,1.0517,3.549926495,-30.41343904,23.88271425,f814w_w_f814w,1,0.8082,1.2388,-0.4306,25.39919517,-1.389295351,-1.067923996,0.69578296,3.154012633,1.518399829,-1.020012374,0,0,0,-0.008768347,-0.015706349,-0.017417351,0.007693502,0.14378129,0.159079166,0.027802635,0.092426473,0.075950475,0.052782971,0,0,0,0.014451595,0.008712804,0.007921335,0.01221589,0.229845314,-0.013092849,-0.004006423,0.173948596,-8.313240016,-4.121730685,-0.644405341,-5.55307338,-0.014872745,-0.007441196,0,0,0.000810012,0.001211818,0.836519008,-1.279378624,5.798286546,0.021741854,-0.027406274,-0.436428301,-0.133547449,0.724728457,-0.913542471,0.456403969,0.013692119,1.166100846,45,8687.380787,3043.817713,260.6214236,91.3145314,0
17,abell2744_501,0.3504,3.554327543,-30.41309347,21.37974386,f606w_w_f814w,1,1.8801,2.113,-0.2329,24.62373827,-1.615425845,-1.200381047,0.944894729,2.96960727,2.254500119,0.585366245,0,0,0,-0.006455259,-0.001309272,-0.007089145,0.006925055,0.175844128,0.137129658,0.023672929,0.072569051,0.08399841,0.021455064,0,0,0,0.0045505,0.004400439,0.004922944,0.007073474,0.21110452,-0.006772202,0.002807891,0.273090998,18.07793698,13.51995456,-33.51450407,36.97186482,-0.010066797,0.010267325,0,0,0.000929638,0.001272172,0.65444926,-1.532580163,9.103033258,0.007406089,-0.005426435,-0.225740074,0.093596377,0.246869624,-0.180881172,0.244374432,0.007331233,0.306043477,67,8231.941544,3085.408751,246.9582463,92.56226253,0
18,abell2744_520,0.3969,3.536534102,-30.41276633,31.30155913,f606w_w_f814w,1,2.0325,1.9125,0.12,24.18382239,-1.876309785,-1.563301483,0.872414796,2.77259784,1.253099639,0.175137596,0,0,0,-0.029738242,-0.014615656,0.008609854,-0.021097773,0.094521281,0.08028045,0.020984019,0.059389638,0.043762156,0.077715741,0,0,0,0.007802065,0.005349986,0.006123691,0.009536937,0.304495505,-0.010564194,-0.017856715,0.195781318,-54.84358281,-23.86379778,6.844213004,3.467965089,-0.003693975,-0.000952258,0,0,0.001763772,0.002159437,0.501745513,-1.526543913,6.526043923,-0.027783902,-0.011374597,-0.352139798,-0.595223818,-0.92613005,-0.379153232,0.691587905,0.020747637,1.00073675,45,10073.34936,3124.058805,302.2004808,93.72176415,0
19,abell2744_533,0.4591,3.544002445,-30.41235021,31.73487054,f606w_w_f814w,1,1.4447,1.4117,0.033,24.52651287,-0.333967199,-2.600772455,0.512441643,5.118689982,1.826821473,-0.72466561,0,0,0,-0.012569381,0.001302006,-0.00586676,0.023090336,0.157560219,0.149102559,0.015512097,0.090498582,0.053425529,0.023601181,0,0,0,0.004031483,0.001717691,0.00292751,0.005593197,0.306695101,-0.00921807,0.012196171,0.257708532,98.89477845,-11.52495908,-17.04622826,-29.97632631,0.02751595,-0.005374886,0,0,0.000896761,0.001248278,0.688601123,-1.488076136,8.590284386,0.00251545,-0.009592159,-0.307269015,0.406539039,0.083848324,-0.319738626,0.509596152,0.015287885,0.330550042,65,9300.487155,3174.282633,279.0146146,95.22847899,0
20,abell2744_546,0.4792,3.536227036,-30.41155209,108.7012599,f606w_w_f814w,1,2.0708,2.3153,-0.2445,22.72494192,-2.425797368,-0.981846792,0.71887621,4.225941161,1.84488991,-0.442897681,0,0,0,0.012927049,-0.00090691,-0.001070485,0.002574947,0.025487352,0.057358365,0.00451711,0.017616614,0.012216536,0.004989544,0,0,0,0.002638216,0.000548721,0.004072905,0.002315076,0.816217507,0.005928282,0.000834018,0.289342941,16.64182624,-4.85817084,0.582402995,-43.790923,0.000613333,-0.003637922,0,0,0.001343983,0.001575797,0.36151413,-1.775772835,9.644764702,0.008069252,-0.002647839,0.197609404,0.02780061,0.268975071,-0.088261303,0.199555382,0.005986661,0.283085934,65,10105.18789,3269.754959,303.1556368,98.09264876,0
21,abell2744_669ep1,0.4999,3.539530148,-30.40711383,735.5241374,f606w_w_f814w,1,1.7663,1.9079,-0.1416,19.98143075,-2.455968053,-2.538315132,1.359092879,5.373409702,1.130935774,-0.009934187,0,0,0,0.003824846,0.000981338,-0.003160662,0.000622796,0.000579487,0.000963983,0.000394117,0.002320744,0.00084078,0.003342982,0,0,0,0.000223418,0.000501857,0.000226825,0.000543542,18.96081816,0.000332092,0.000802067,0.663864386,648.3037319,-78.8899731,156.046053,51.88734091,0.001590529,-0.000224401,0,0,0.001038375,0.00128815,0.450722589,-1.757602178,22.12881288,0.006653417,0.001160609,0.011069734,0.026735572,0.221780564,0.038686971,0.028936652,0.0008681,0.225129519,155,9763.560693,3802.479886,292.9068208,114.0743966,0
22,abell2744_682ep1,1.0436,3.547245784,-30.40786257,65.18287936,f606w_w_f814w,1,1.2441,1.5341,-0.29,22.88268582,-1.359802793,-1.267645998,0.668704551,10.27376438,1.108331718,0.180788341,0,0,0,-0.000238336,0.001629119,-0.004727755,0.000906663,0.013069013,0.016291182,0.005240917,0.042350722,0.006680146,0.043067883,0,0,0,0.002863502,0.000661328,0.002914934,0.000711328,0.373777686,-0.002483045,0.001267891,0.407371401,110.0860078,8.025979953,-32.90237363,-2.496200398,0.001483349,0.000182594,0,0,0.000938087,0.00126091,0.613853245,-1.590120732,13.5790467,0.006972464,0.001990346,-0.082768179,0.042263023,0.232415468,0.066344879,0.092934033,0.002788021,0.241699385,101,8965.014134,3712.90771,268.950424,111.3872313,0
23,abell2744_707,1.3116,3.538349816,-30.40718848,29.81093553,f606w_w_f814w,1,1.4569,1.8351,-0.3782,23.33776777,-0.214679392,-0.029024364,2.100099009,0.345592828,2.321719838,1.040390738,0,0,0,-0.008792044,-0.000712028,-0.009390026,-0.025352602,0.035456923,0.049608377,0.011558909,0.003230154,0.044855448,0.008072869,0,0,0,0.001593932,0.000773014,0.000943528,0.000892339,0.346654334,-0.009091035,-0.013032315,0.512240955,-42.64575215,-84.19802161,-199.718913,-1153.612358,0.000683874,-0.005767661,1,0,0.001269548,0.00131347,0.084786891,-1.954157656,17.0746985,0.009689017,0.011608259,-0.303034495,-0.434410504,0.322967219,0.38694196,0.529662526,0.015889876,0.504015779,83,9885.713769,3793.47494,296.5714131,113.8042482,0
24,abell2744_746,1.4105,3.550518066,-30.40669532,32.56695747,f814w_w_f814w,1,0.6541,0.4635,0.1906,24.77434605,-2.233734333,-1.537678874,0.537356798,3.309019261,1.272714511,0.446774064,0,0,0,0.029286234,-0.028096361,-0.006017317,0.057567051,0.102780188,0.086117169,0.015897027,0.060917609,0.039583846,0.063728096,0,0,0,0.009067523,0.00671575,0.007547688,0.009597155,0.44590122,0.011634459,0.014735345,0.139393978,8.757849259,-3.771153161,1.518788958,20.79373598,-0.000276543,0.053803727,0,0,0.000839934,0.001241655,0.81969433,-1.285980174,4.64646592,0.023669093,-0.070928067,0.387815285,0.491178174,0.788969773,-2.364268905,0.625824811,0.018774744,2.492436711,36,8626.398113,3853.078719,258.7919434,115.5923616,0
25,abell2744_773ep1,2.6565,3.588399061,-30.40587799,23.12561062,f606w_w_f814w,1,1.0489,0.3774,0.6715,24.47069728,-2.364449896,-1.870124841,0.567281501,3.737623,1,0.343549124,0,0,0,0.024898101,0.031177334,-0.007017215,0.030913604,0.147910882,0.160738489,0.031755376,0.067168946,2.24E-10,0.14244902,0,0,0,0.016261497,0.010469101,0.008639111,0.014270188,0.453258449,0.008940443,0.031045469,0.135185189,-2.987488826,5.335676159,1.4088626,-19.47915271,-0.027266001,0.039401166,0,0,0.000652638,0.000888407,0.631658678,-1.5898363,4.506172959,0.022974874,0.031309199,0.298014768,1.034848972,0.765829129,1.043639966,1.07690538,0.032307161,1.294480062,35,4705.943903,3951.616839,141.1783171,118.5485052,0
26,abell2744_788,0.468,3.539097271,-30.40531139,47.50248253,f606w_w_f814w,1,1.7095,1.7683,-0.0588,23.90013353,-1.518299853,-1.817401757,0.862721124,4.649615148,1.494780558,0.483053635,0,0,0,0.000236669,-0.001808773,0.007116575,-0.00055946,0.079279156,0.027617924,0.011397099,0.058142248,0.028774612,0.02174525,0,0,0,0.002425116,0.001588248,0.002948496,0.00356394,0.300236419,0.003676622,-0.001184116,0.323312938,72.29662055,12.72828662,0.560710493,-6.219152155,0.002548948,-0.000408774,0,0,0.000946224,0.001259618,0.59536911,-1.604786531,10.77709792,-0.010556527,-0.00243343,0.122554062,-0.039470544,-0.351884238,-0.081114318,0.128753338,0.0038626,0.36111224,74,9808.445808,4018.754719,294.2533743,120.5626416,0
27,abell2744_828ep1,0.3201,3.588510267,-30.40420852,32.71452435,f606w_w_f814w,1,2.2695,2.572,-0.3025,23.83415094,-1.963106054,-2.089196753,1.149384132,3.106993887,1.518821335,0.169470415,0,0,0,0.006869471,0.001648274,-0.001781229,0.004874807,0.10913563,0.025405404,0.013970863,0.046571947,0.03153226,0.023678023,0,0,0,0.002474024,0.001535084,0.002037309,0.003678931,0.343036098,0.002544121,0.003261541,0.349830902,161.4713523,-12.15876717,-47.01378239,29.29864989,0.002231596,0.000520403,0,0,0.000717125,0.000938291,0.552025328,-1.678242318,11.66103008,0.00610658,3.50E-05,0.084804028,0.108718027,0.203552657,0.001166938,0.137881589,0.004136448,0.203556002,75,4694.426144,4151.951501,140.8327843,124.558545,0
28,abell2744_860,1.7616,3.543898074,-30.40292624,48.78770083,f606w_w_f814w,1,0.9618,0.8284,0.1334,23.26060869,-0.39681169,-0.26948195,0.671426529,12.59302787,1.398645569,-1.131033389,0,0,0,-0.013713874,0.000315325,0.010541872,0.005884521,0.170032326,0.112782038,0.008465883,0.122833211,0.022419554,0.02789701,0,0,0,0.001146822,0.004972228,0.001153526,0.003800827,0.363155675,-0.001586001,0.003099923,0.54747354,-1122.674464,16.83533414,311.8312893,-151.6878369,-0.008880751,0.000684186,0,0,0.000978738,0.001272343,0.543071454,-1.676398917,18.249118,-0.022669745,-0.002469273,-0.0528667,0.103330764,-0.755658159,-0.082309088,0.116069525,0.003482086,0.760127647,135,9311.685603,4305.152626,279.3505681,129.1545788,0
29,abell2744_900,0.7407,3.545888353,-30.40193691,68.09216056,f606w_w_f814w,1,1.2597,1.5062,-0.2465,22.95458378,-2.200792377,-2.408605541,1.969743946,0.727854005,1.568850299,1.252286808,0,0,0,-0.004067932,0.014172474,-0.001734318,0.005869317,0.021509185,0.033177249,0.008600053,0.007908501,0.019057135,0.013284326,0,0,0,0.000842782,0.000911816,0.000490461,0.000679234,0.533918692,-0.002901125,0.010020896,0.419634,295.7130246,330.9578196,236.0513406,-61.93405049,0.004838923,0.000617832,0,0,0.001099088,0.001292788,0.337360051,-1.861119127,13.98780001,0.000567511,0.018324052,-0.096704157,0.33402986,0.018917026,0.610801747,0.347746519,0.010432396,0.611094615,96,9105.735576,4423.941036,273.1720673,132.7182311,0
30,abell2744_906ep1,0.6876,3.552844305,-30.39977594,499.0688439,f814w_w_f814w,1,1.7808,2.2869,-0.5061,20.00269815,-5.52E-09,-2.000000004,2.094716422,2.094021031,1.665378809,0.386013475,0,0,0,-0.001213688,-0.000345081,-0.000419473,0.001570709,0.000711593,3.01E-05,0.001205758,0.002875937,0.003167705,0.001775917,0,0,0,0.001568431,0.00272262,0.002013636,0.003259864,1.840805942,-0.000816581,0.000612814,1.33825122,-5459.686106,-557.4033286,-262.9921438,2735.215821,-0.000785434,0.000823299,0,0,0.001166891,0.001317244,0.261902102,-1.888629795,44.60837399,2.24E-05,-0.001302977,-0.027219351,0.02042713,0.000745501,-0.043432555,0.034031761,0.001020953,0.043438952,301,8385.872787,4683.467779,251.5761836,140.5040334,0
31,abell2744_911,0.3476,3.540160116,-30.40211588,23.50710173,f814w_w_f814w,1,2.0229,2.2722,-0.2493,24.56413804,-2.298042359,-1.470744673,0.872771353,4.006583158,1.474338731,0.619095819,0,0,0,0.007148451,0.001809555,-0.005405054,0.018841683,0.190495544,0.161983225,0.028204226,0.118031566,0.069245133,0.058615499,0,0,0,0.008087117,0.005820191,0.004994827,0.007067572,0.284514133,0.000871699,0.010325619,0.264956312,-50.12755527,-21.04263769,10.71057348,29.9113699,-0.001281666,0.00201282,0,0,0.000731738,0.001185899,1.020797575,-0.914092818,8.831877065,0.011681806,-0.00670651,0.029056618,0.344187299,0.389393532,-0.223550326,0.345411616,0.010362348,0.449001192,64,9698.593661,4402.25687,290.9578098,132.0677061,0
32,abell2744_977,1.3465,3.574535409,-30.40012549,34.56390878,f606w_w_f814w,1,1.0461,0.7269,0.3192,23.89591924,-1.186587108,-0.240893393,0.460810188,15.46477806,1.581208357,-1.237363658,0,0,0,-0.01568536,-0.003222411,0.001621941,-0.013855526,0.275399502,0.106357056,0.015202838,0.199796026,0.039149365,0.026654569,0,0,0,0.00163078,0.003938541,0.000362105,0.003233551,0.349786637,-0.007031709,-0.008538968,0.580624069,-385.0088723,189.698738,790.3233896,-1529.904971,-0.008059894,-0.004043559,1,0,0.001209462,0.00088594,-0.619167739,-1.587342255,19.35413562,-0.010275591,0.002094147,-0.234390313,-0.284632274,-0.342519714,0.069804884,0.36871988,0.011061596,0.349560405,109,6140.814403,4641.899686,184.2244321,139.2569906,0
33,abell2744_988ep1,0.4324,3.58876849,-30.39972587,36.81672998,f606w_w_f814w,1,2.3327,2.4949,-0.1622,24.33150155,-2.600415316,0.03379827,1.027405157,3.332330453,3.168638751,-1.237930658,0,0,0,0.00343188,-0.005474747,-0.000130579,-0.009977897,0.043861142,0.056265208,0.011905652,0.023120662,0.050476968,0.005975875,0,0,0,0.000935308,0.001031615,0.000885274,0.000880404,0.329702626,0.00165065,-0.007726322,0.57173782,236.1905373,-391.3154142,410.4031453,-1142.36414,0.003907065,-0.005160054,1,0,0.000765259,0.000914954,0.364782382,-1.855147693,19.05792734,0.001911809,-0.003223172,0.055021683,-0.257544082,0.063726952,-0.107439082,0.263355918,0.007900678,0.124917095,102,4667.676817,4689.867079,140.0303045,140.6960124,0
34,abell2744_1001ep1,0.3759,3.582938092,-30.39933634,49.11240614,f606w_w_f814w,1,3.7659,3.2684,0.4975,23.76520875,-1.300909005,0.092646446,0.864413645,5.15718536,1.460399797,-1.443155693,0,0,0,-0.000732988,-0.001609545,-0.003383088,-0.017866957,0.074694184,0.100878652,0.011316883,0.061567352,0.027463608,0.024070632,0,0,0,0.002651847,0.001564542,0.001424999,0.002131388,0.346359655,-0.002058038,-0.009738251,0.333737239,42.8361326,-12.43406688,-43.81189095,-89.09858279,-0.003695138,-0.005077456,0,0,0.0008869,0.000970976,0.188735127,-1.949051535,11.12457464,0.004708138,0.006519161,-0.068601265,-0.32460837,0.156937922,0.217305353,0.33177813,0.009953344,0.268050606,70,5271.130591,4736.627175,158.1339177,142.0988153,0
